hits,quarter,term,year
2,3,mental health AND prison,1967
3,4,mental health AND prison,1967
5,1,mental health AND prison,1968
1,2,mental health AND prison,1968
1,3,mental health AND prison,1968
4,4,mental health AND prison,1968
5,1,mental health AND prison,1969
4,2,mental health AND prison,1969
3,3,mental health AND prison,1969
8,4,mental health AND prison,1969
7,1,mental health AND prison,1970
7,2,mental health AND prison,1970
2,3,mental health AND prison,1970
5,4,mental health AND prison,1970
2,1,mental health AND prison,1971
8,2,mental health AND prison,1971
2,3,mental health AND prison,1971
7,4,mental health AND prison,1971
11,1,mental health AND prison,1972
13,2,mental health AND prison,1972
4,3,mental health AND prison,1972
18,4,mental health AND prison,1972
11,1,mental health AND prison,1973
5,2,mental health AND prison,1973
10,3,mental health AND prison,1973
6,4,mental health AND prison,1973
14,1,mental health AND prison,1974
17,2,mental health AND prison,1974
29,3,mental health AND prison,1974
18,4,mental health AND prison,1974
15,1,mental health AND prison,1975
4,2,mental health AND prison,1975
7,3,mental health AND prison,1975
10,4,mental health AND prison,1975
7,1,mental health AND prison,1976
5,2,mental health AND prison,1976
7,3,mental health AND prison,1976
6,4,mental health AND prison,1976
4,1,mental health AND prison,1977
6,2,mental health AND prison,1977
12,3,mental health AND prison,1977
9,4,mental health AND prison,1977
12,1,mental health AND prison,1978
13,2,mental health AND prison,1978
3,3,mental health AND prison,1978
6,4,mental health AND prison,1978
9,1,mental health AND prison,1979
9,2,mental health AND prison,1979
6,3,mental health AND prison,1979
8,4,mental health AND prison,1979
11,1,mental health AND prison,1980
10,2,mental health AND prison,1980
10,3,mental health AND prison,1980
24,4,mental health AND prison,1980
4,1,mental health AND prison,1981
6,2,mental health AND prison,1981
8,3,mental health AND prison,1981
17,4,mental health AND prison,1981
7,1,mental health AND prison,1982
18,2,mental health AND prison,1982
15,3,mental health AND prison,1982
10,4,mental health AND prison,1982
9,1,mental health AND prison,1983
4,2,mental health AND prison,1983
4,3,mental health AND prison,1983
4,4,mental health AND prison,1983
15,1,mental health AND prison,1984
7,2,mental health AND prison,1984
7,3,mental health AND prison,1984
8,4,mental health AND prison,1984
10,1,mental health AND prison,1985
5,2,mental health AND prison,1985
4,3,mental health AND prison,1985
8,4,mental health AND prison,1985
8,1,mental health AND prison,1986
3,2,mental health AND prison,1986
5,3,mental health AND prison,1986
9,4,mental health AND prison,1986
6,1,mental health AND prison,1987
10,2,mental health AND prison,1987
9,3,mental health AND prison,1987
13,4,mental health AND prison,1987
16,1,mental health AND prison,1988
8,2,mental health AND prison,1988
9,3,mental health AND prison,1988
8,4,mental health AND prison,1988
9,1,mental health AND prison,1989
4,2,mental health AND prison,1989
7,3,mental health AND prison,1989
3,4,mental health AND prison,1989
9,1,mental health AND prison,1990
13,2,mental health AND prison,1990
8,3,mental health AND prison,1990
8,4,mental health AND prison,1990
15,1,mental health AND prison,1991
4,2,mental health AND prison,1991
5,3,mental health AND prison,1991
3,4,mental health AND prison,1991
9,1,mental health AND prison,1992
6,2,mental health AND prison,1992
12,3,mental health AND prison,1992
13,4,mental health AND prison,1992
11,1,mental health AND prison,1993
8,2,mental health AND prison,1993
14,3,mental health AND prison,1993
13,4,mental health AND prison,1993
13,1,mental health AND prison,1994
19,2,mental health AND prison,1994
12,3,mental health AND prison,1994
16,4,mental health AND prison,1994
20,1,mental health AND prison,1995
7,2,mental health AND prison,1995
9,3,mental health AND prison,1995
11,4,mental health AND prison,1995
15,1,mental health AND prison,1996
20,2,mental health AND prison,1996
10,3,mental health AND prison,1996
14,4,mental health AND prison,1996
8,1,mental health AND prison,1997
8,2,mental health AND prison,1997
10,3,mental health AND prison,1997
15,4,mental health AND prison,1997
19,1,mental health AND prison,1998
21,2,mental health AND prison,1998
16,3,mental health AND prison,1998
13,4,mental health AND prison,1998
12,1,mental health AND prison,1999
25,2,mental health AND prison,1999
24,3,mental health AND prison,1999
31,4,mental health AND prison,1999
19,1,mental health AND prison,2000
17,2,mental health AND prison,2000
23,3,mental health AND prison,2000
21,4,mental health AND prison,2000
16,1,mental health AND prison,2001
17,2,mental health AND prison,2001
9,3,mental health AND prison,2001
4,4,mental health AND prison,2001
21,1,mental health AND prison,2002
10,2,mental health AND prison,2002
20,3,mental health AND prison,2002
9,4,mental health AND prison,2002
18,1,mental health AND prison,2003
15,2,mental health AND prison,2003
13,3,mental health AND prison,2003
21,4,mental health AND prison,2003
15,1,mental health AND prison,2004
21,2,mental health AND prison,2004
9,3,mental health AND prison,2004
23,4,mental health AND prison,2004
20,1,mental health AND prison,2005
22,2,mental health AND prison,2005
14,3,mental health AND prison,2005
19,4,mental health AND prison,2005
16,1,mental health AND prison,2006
29,2,mental health AND prison,2006
25,3,mental health AND prison,2006
17,4,mental health AND prison,2006
43,1,mental health AND prison,2007
30,2,mental health AND prison,2007
11,3,mental health AND prison,2007
12,4,mental health AND prison,2007
25,1,mental health AND prison,2008
18,2,mental health AND prison,2008
14,3,mental health AND prison,2008
17,4,mental health AND prison,2008
16,1,mental health AND prison,2009
20,2,mental health AND prison,2009
20,3,mental health AND prison,2009
18,4,mental health AND prison,2009
16,1,mental health AND prison,2010
14,2,mental health AND prison,2010
16,3,mental health AND prison,2010
26,4,mental health AND prison,2010
25,1,mental health AND prison,2011
20,2,mental health AND prison,2011
17,3,mental health AND prison,2011
28,4,mental health AND prison,2011
20,1,mental health AND prison,2012
11,2,mental health AND prison,2012
12,3,mental health AND prison,2012
25,4,mental health AND prison,2012
30,1,mental health AND prison,2013
31,2,mental health AND prison,2013
104,3,mental health AND prison,2013
28,4,mental health AND prison,2013
80,1,mental health AND prison,2014
122,2,mental health AND prison,2014
119,3,mental health AND prison,2014
112,4,mental health AND prison,2014
101,1,mental health AND prison,2015
137,2,mental health AND prison,2015
149,3,mental health AND prison,2015
118,4,mental health AND prison,2015
122,1,mental health AND prison,2016
108,2,mental health AND prison,2016
114,3,mental health AND prison,2016
97,4,mental health AND prison,2016
