hits,quarter,term,year
0,1,veteran.soldier.military AND PTSD,1926
0,2,veteran.soldier.military AND PTSD,1926
0,3,veteran.soldier.military AND PTSD,1926
0,4,veteran.soldier.military AND PTSD,1926
0,1,veteran.soldier.military AND PTSD,1927
0,2,veteran.soldier.military AND PTSD,1927
0,3,veteran.soldier.military AND PTSD,1927
0,4,veteran.soldier.military AND PTSD,1927
0,1,veteran.soldier.military AND PTSD,1928
0,2,veteran.soldier.military AND PTSD,1928
0,3,veteran.soldier.military AND PTSD,1928
0,4,veteran.soldier.military AND PTSD,1928
0,1,veteran.soldier.military AND PTSD,1929
0,2,veteran.soldier.military AND PTSD,1929
0,3,veteran.soldier.military AND PTSD,1929
0,4,veteran.soldier.military AND PTSD,1929
0,1,veteran.soldier.military AND PTSD,1930
0,2,veteran.soldier.military AND PTSD,1930
0,3,veteran.soldier.military AND PTSD,1930
0,4,veteran.soldier.military AND PTSD,1930
0,1,veteran.soldier.military AND PTSD,1931
0,2,veteran.soldier.military AND PTSD,1931
0,3,veteran.soldier.military AND PTSD,1931
0,4,veteran.soldier.military AND PTSD,1931
0,1,veteran.soldier.military AND PTSD,1932
0,2,veteran.soldier.military AND PTSD,1932
0,3,veteran.soldier.military AND PTSD,1932
0,4,veteran.soldier.military AND PTSD,1932
0,1,veteran.soldier.military AND PTSD,1933
0,2,veteran.soldier.military AND PTSD,1933
0,3,veteran.soldier.military AND PTSD,1933
0,4,veteran.soldier.military AND PTSD,1933
0,1,veteran.soldier.military AND PTSD,1934
0,2,veteran.soldier.military AND PTSD,1934
0,3,veteran.soldier.military AND PTSD,1934
0,4,veteran.soldier.military AND PTSD,1934
0,1,veteran.soldier.military AND PTSD,1935
0,2,veteran.soldier.military AND PTSD,1935
0,3,veteran.soldier.military AND PTSD,1935
0,4,veteran.soldier.military AND PTSD,1935
0,1,veteran.soldier.military AND PTSD,1936
0,2,veteran.soldier.military AND PTSD,1936
0,3,veteran.soldier.military AND PTSD,1936
0,4,veteran.soldier.military AND PTSD,1936
0,1,veteran.soldier.military AND PTSD,1937
0,2,veteran.soldier.military AND PTSD,1937
0,3,veteran.soldier.military AND PTSD,1937
0,4,veteran.soldier.military AND PTSD,1937
0,1,veteran.soldier.military AND PTSD,1938
0,2,veteran.soldier.military AND PTSD,1938
0,3,veteran.soldier.military AND PTSD,1938
0,4,veteran.soldier.military AND PTSD,1938
0,1,veteran.soldier.military AND PTSD,1939
0,2,veteran.soldier.military AND PTSD,1939
0,3,veteran.soldier.military AND PTSD,1939
0,4,veteran.soldier.military AND PTSD,1939
0,1,veteran.soldier.military AND PTSD,1940
0,2,veteran.soldier.military AND PTSD,1940
0,3,veteran.soldier.military AND PTSD,1940
0,4,veteran.soldier.military AND PTSD,1940
0,1,veteran.soldier.military AND PTSD,1941
0,2,veteran.soldier.military AND PTSD,1941
0,3,veteran.soldier.military AND PTSD,1941
0,4,veteran.soldier.military AND PTSD,1941
0,1,veteran.soldier.military AND PTSD,1942
0,2,veteran.soldier.military AND PTSD,1942
0,3,veteran.soldier.military AND PTSD,1942
0,4,veteran.soldier.military AND PTSD,1942
0,1,veteran.soldier.military AND PTSD,1943
0,2,veteran.soldier.military AND PTSD,1943
0,3,veteran.soldier.military AND PTSD,1943
0,4,veteran.soldier.military AND PTSD,1943
0,1,veteran.soldier.military AND PTSD,1944
0,2,veteran.soldier.military AND PTSD,1944
0,3,veteran.soldier.military AND PTSD,1944
0,4,veteran.soldier.military AND PTSD,1944
0,1,veteran.soldier.military AND PTSD,1945
0,2,veteran.soldier.military AND PTSD,1945
0,3,veteran.soldier.military AND PTSD,1945
0,4,veteran.soldier.military AND PTSD,1945
0,1,veteran.soldier.military AND PTSD,1946
0,2,veteran.soldier.military AND PTSD,1946
0,3,veteran.soldier.military AND PTSD,1946
0,4,veteran.soldier.military AND PTSD,1946
0,1,veteran.soldier.military AND PTSD,1947
0,2,veteran.soldier.military AND PTSD,1947
0,3,veteran.soldier.military AND PTSD,1947
0,4,veteran.soldier.military AND PTSD,1947
0,1,veteran.soldier.military AND PTSD,1948
0,2,veteran.soldier.military AND PTSD,1948
0,3,veteran.soldier.military AND PTSD,1948
0,4,veteran.soldier.military AND PTSD,1948
0,1,veteran.soldier.military AND PTSD,1949
0,2,veteran.soldier.military AND PTSD,1949
0,3,veteran.soldier.military AND PTSD,1949
0,4,veteran.soldier.military AND PTSD,1949
0,1,veteran.soldier.military AND PTSD,1950
0,2,veteran.soldier.military AND PTSD,1950
0,3,veteran.soldier.military AND PTSD,1950
0,4,veteran.soldier.military AND PTSD,1950
0,1,veteran.soldier.military AND PTSD,1951
0,2,veteran.soldier.military AND PTSD,1951
0,3,veteran.soldier.military AND PTSD,1951
0,4,veteran.soldier.military AND PTSD,1951
0,1,veteran.soldier.military AND PTSD,1952
0,2,veteran.soldier.military AND PTSD,1952
0,3,veteran.soldier.military AND PTSD,1952
0,4,veteran.soldier.military AND PTSD,1952
0,1,veteran.soldier.military AND PTSD,1953
0,2,veteran.soldier.military AND PTSD,1953
0,3,veteran.soldier.military AND PTSD,1953
0,4,veteran.soldier.military AND PTSD,1953
0,1,veteran.soldier.military AND PTSD,1954
0,2,veteran.soldier.military AND PTSD,1954
0,3,veteran.soldier.military AND PTSD,1954
0,4,veteran.soldier.military AND PTSD,1954
0,1,veteran.soldier.military AND PTSD,1955
0,2,veteran.soldier.military AND PTSD,1955
0,3,veteran.soldier.military AND PTSD,1955
0,4,veteran.soldier.military AND PTSD,1955
0,1,veteran.soldier.military AND PTSD,1956
0,2,veteran.soldier.military AND PTSD,1956
0,3,veteran.soldier.military AND PTSD,1956
0,4,veteran.soldier.military AND PTSD,1956
0,1,veteran.soldier.military AND PTSD,1957
0,2,veteran.soldier.military AND PTSD,1957
0,3,veteran.soldier.military AND PTSD,1957
0,4,veteran.soldier.military AND PTSD,1957
0,1,veteran.soldier.military AND PTSD,1958
0,2,veteran.soldier.military AND PTSD,1958
0,3,veteran.soldier.military AND PTSD,1958
0,4,veteran.soldier.military AND PTSD,1958
0,1,veteran.soldier.military AND PTSD,1959
0,2,veteran.soldier.military AND PTSD,1959
0,3,veteran.soldier.military AND PTSD,1959
0,4,veteran.soldier.military AND PTSD,1959
0,1,veteran.soldier.military AND PTSD,1960
0,2,veteran.soldier.military AND PTSD,1960
0,3,veteran.soldier.military AND PTSD,1960
0,4,veteran.soldier.military AND PTSD,1960
0,1,veteran.soldier.military AND PTSD,1961
0,2,veteran.soldier.military AND PTSD,1961
0,3,veteran.soldier.military AND PTSD,1961
0,4,veteran.soldier.military AND PTSD,1961
0,1,veteran.soldier.military AND PTSD,1962
0,2,veteran.soldier.military AND PTSD,1962
0,3,veteran.soldier.military AND PTSD,1962
0,4,veteran.soldier.military AND PTSD,1962
0,1,veteran.soldier.military AND PTSD,1963
0,2,veteran.soldier.military AND PTSD,1963
0,3,veteran.soldier.military AND PTSD,1963
0,4,veteran.soldier.military AND PTSD,1963
0,1,veteran.soldier.military AND PTSD,1964
0,2,veteran.soldier.military AND PTSD,1964
0,3,veteran.soldier.military AND PTSD,1964
0,4,veteran.soldier.military AND PTSD,1964
0,1,veteran.soldier.military AND PTSD,1965
0,2,veteran.soldier.military AND PTSD,1965
0,3,veteran.soldier.military AND PTSD,1965
0,4,veteran.soldier.military AND PTSD,1965
0,1,veteran.soldier.military AND PTSD,1966
0,2,veteran.soldier.military AND PTSD,1966
0,3,veteran.soldier.military AND PTSD,1966
0,4,veteran.soldier.military AND PTSD,1966
0,1,veteran.soldier.military AND PTSD,1967
0,2,veteran.soldier.military AND PTSD,1967
0,3,veteran.soldier.military AND PTSD,1967
0,4,veteran.soldier.military AND PTSD,1967
0,1,veteran.soldier.military AND PTSD,1968
0,2,veteran.soldier.military AND PTSD,1968
0,3,veteran.soldier.military AND PTSD,1968
0,4,veteran.soldier.military AND PTSD,1968
0,1,veteran.soldier.military AND PTSD,1969
0,2,veteran.soldier.military AND PTSD,1969
0,3,veteran.soldier.military AND PTSD,1969
0,4,veteran.soldier.military AND PTSD,1969
0,1,veteran.soldier.military AND PTSD,1970
0,2,veteran.soldier.military AND PTSD,1970
0,3,veteran.soldier.military AND PTSD,1970
0,4,veteran.soldier.military AND PTSD,1970
0,1,veteran.soldier.military AND PTSD,1971
0,2,veteran.soldier.military AND PTSD,1971
0,3,veteran.soldier.military AND PTSD,1971
0,4,veteran.soldier.military AND PTSD,1971
0,1,veteran.soldier.military AND PTSD,1972
0,2,veteran.soldier.military AND PTSD,1972
0,3,veteran.soldier.military AND PTSD,1972
0,4,veteran.soldier.military AND PTSD,1972
0,1,veteran.soldier.military AND PTSD,1973
0,2,veteran.soldier.military AND PTSD,1973
0,3,veteran.soldier.military AND PTSD,1973
0,4,veteran.soldier.military AND PTSD,1973
0,1,veteran.soldier.military AND PTSD,1974
0,2,veteran.soldier.military AND PTSD,1974
0,3,veteran.soldier.military AND PTSD,1974
0,4,veteran.soldier.military AND PTSD,1974
0,1,veteran.soldier.military AND PTSD,1975
0,2,veteran.soldier.military AND PTSD,1975
0,3,veteran.soldier.military AND PTSD,1975
0,4,veteran.soldier.military AND PTSD,1975
0,1,veteran.soldier.military AND PTSD,1976
0,2,veteran.soldier.military AND PTSD,1976
0,3,veteran.soldier.military AND PTSD,1976
0,4,veteran.soldier.military AND PTSD,1976
0,1,veteran.soldier.military AND PTSD,1977
0,2,veteran.soldier.military AND PTSD,1977
0,3,veteran.soldier.military AND PTSD,1977
0,4,veteran.soldier.military AND PTSD,1977
0,1,veteran.soldier.military AND PTSD,1978
0,2,veteran.soldier.military AND PTSD,1978
0,3,veteran.soldier.military AND PTSD,1978
0,4,veteran.soldier.military AND PTSD,1978
0,1,veteran.soldier.military AND PTSD,1979
0,2,veteran.soldier.military AND PTSD,1979
0,3,veteran.soldier.military AND PTSD,1979
0,4,veteran.soldier.military AND PTSD,1979
0,1,veteran.soldier.military AND PTSD,1980
0,2,veteran.soldier.military AND PTSD,1980
2,3,veteran.soldier.military AND PTSD,1980
0,4,veteran.soldier.military AND PTSD,1980
1,1,veteran.soldier.military AND PTSD,1981
0,2,veteran.soldier.military AND PTSD,1981
0,3,veteran.soldier.military AND PTSD,1981
0,4,veteran.soldier.military AND PTSD,1981
1,1,veteran.soldier.military AND PTSD,1982
0,2,veteran.soldier.military AND PTSD,1982
1,3,veteran.soldier.military AND PTSD,1982
2,4,veteran.soldier.military AND PTSD,1982
0,1,veteran.soldier.military AND PTSD,1983
0,2,veteran.soldier.military AND PTSD,1983
0,3,veteran.soldier.military AND PTSD,1983
2,4,veteran.soldier.military AND PTSD,1983
3,1,veteran.soldier.military AND PTSD,1984
2,2,veteran.soldier.military AND PTSD,1984
0,3,veteran.soldier.military AND PTSD,1984
3,4,veteran.soldier.military AND PTSD,1984
2,1,veteran.soldier.military AND PTSD,1985
3,2,veteran.soldier.military AND PTSD,1985
0,3,veteran.soldier.military AND PTSD,1985
1,4,veteran.soldier.military AND PTSD,1985
1,1,veteran.soldier.military AND PTSD,1986
2,2,veteran.soldier.military AND PTSD,1986
2,3,veteran.soldier.military AND PTSD,1986
0,4,veteran.soldier.military AND PTSD,1986
0,1,veteran.soldier.military AND PTSD,1987
3,2,veteran.soldier.military AND PTSD,1987
0,3,veteran.soldier.military AND PTSD,1987
4,4,veteran.soldier.military AND PTSD,1987
2,1,veteran.soldier.military AND PTSD,1988
2,2,veteran.soldier.military AND PTSD,1988
0,3,veteran.soldier.military AND PTSD,1988
5,4,veteran.soldier.military AND PTSD,1988
4,1,veteran.soldier.military AND PTSD,1989
3,2,veteran.soldier.military AND PTSD,1989
1,3,veteran.soldier.military AND PTSD,1989
1,4,veteran.soldier.military AND PTSD,1989
2,1,veteran.soldier.military AND PTSD,1990
3,2,veteran.soldier.military AND PTSD,1990
0,3,veteran.soldier.military AND PTSD,1990
1,4,veteran.soldier.military AND PTSD,1990
7,1,veteran.soldier.military AND PTSD,1991
2,2,veteran.soldier.military AND PTSD,1991
2,3,veteran.soldier.military AND PTSD,1991
0,4,veteran.soldier.military AND PTSD,1991
1,1,veteran.soldier.military AND PTSD,1992
3,2,veteran.soldier.military AND PTSD,1992
3,3,veteran.soldier.military AND PTSD,1992
3,4,veteran.soldier.military AND PTSD,1992
2,1,veteran.soldier.military AND PTSD,1993
6,2,veteran.soldier.military AND PTSD,1993
3,3,veteran.soldier.military AND PTSD,1993
3,4,veteran.soldier.military AND PTSD,1993
0,1,veteran.soldier.military AND PTSD,1994
2,2,veteran.soldier.military AND PTSD,1994
1,3,veteran.soldier.military AND PTSD,1994
4,4,veteran.soldier.military AND PTSD,1994
3,1,veteran.soldier.military AND PTSD,1995
6,2,veteran.soldier.military AND PTSD,1995
2,3,veteran.soldier.military AND PTSD,1995
1,4,veteran.soldier.military AND PTSD,1995
0,1,veteran.soldier.military AND PTSD,1996
1,2,veteran.soldier.military AND PTSD,1996
3,3,veteran.soldier.military AND PTSD,1996
5,4,veteran.soldier.military AND PTSD,1996
3,1,veteran.soldier.military AND PTSD,1997
0,2,veteran.soldier.military AND PTSD,1997
1,3,veteran.soldier.military AND PTSD,1997
6,4,veteran.soldier.military AND PTSD,1997
3,1,veteran.soldier.military AND PTSD,1998
5,2,veteran.soldier.military AND PTSD,1998
4,3,veteran.soldier.military AND PTSD,1998
1,4,veteran.soldier.military AND PTSD,1998
2,1,veteran.soldier.military AND PTSD,1999
3,2,veteran.soldier.military AND PTSD,1999
1,3,veteran.soldier.military AND PTSD,1999
1,4,veteran.soldier.military AND PTSD,1999
0,1,veteran.soldier.military AND PTSD,2000
2,2,veteran.soldier.military AND PTSD,2000
5,3,veteran.soldier.military AND PTSD,2000
3,4,veteran.soldier.military AND PTSD,2000
1,1,veteran.soldier.military AND PTSD,2001
2,2,veteran.soldier.military AND PTSD,2001
5,3,veteran.soldier.military AND PTSD,2001
13,4,veteran.soldier.military AND PTSD,2001
6,1,veteran.soldier.military AND PTSD,2002
7,2,veteran.soldier.military AND PTSD,2002
4,3,veteran.soldier.military AND PTSD,2002
4,4,veteran.soldier.military AND PTSD,2002
8,1,veteran.soldier.military AND PTSD,2003
3,2,veteran.soldier.military AND PTSD,2003
2,3,veteran.soldier.military AND PTSD,2003
2,4,veteran.soldier.military AND PTSD,2003
6,1,veteran.soldier.military AND PTSD,2004
6,2,veteran.soldier.military AND PTSD,2004
5,3,veteran.soldier.military AND PTSD,2004
5,4,veteran.soldier.military AND PTSD,2004
5,1,veteran.soldier.military AND PTSD,2005
5,2,veteran.soldier.military AND PTSD,2005
5,3,veteran.soldier.military AND PTSD,2005
7,4,veteran.soldier.military AND PTSD,2005
8,1,veteran.soldier.military AND PTSD,2006
10,2,veteran.soldier.military AND PTSD,2006
10,3,veteran.soldier.military AND PTSD,2006
8,4,veteran.soldier.military AND PTSD,2006
33,1,veteran.soldier.military AND PTSD,2007
31,2,veteran.soldier.military AND PTSD,2007
19,3,veteran.soldier.military AND PTSD,2007
27,4,veteran.soldier.military AND PTSD,2007
28,1,veteran.soldier.military AND PTSD,2008
25,2,veteran.soldier.military AND PTSD,2008
13,3,veteran.soldier.military AND PTSD,2008
24,4,veteran.soldier.military AND PTSD,2008
29,1,veteran.soldier.military AND PTSD,2009
24,2,veteran.soldier.military AND PTSD,2009
23,3,veteran.soldier.military AND PTSD,2009
62,4,veteran.soldier.military AND PTSD,2009
22,1,veteran.soldier.military AND PTSD,2010
16,2,veteran.soldier.military AND PTSD,2010
24,3,veteran.soldier.military AND PTSD,2010
25,4,veteran.soldier.military AND PTSD,2010
23,1,veteran.soldier.military AND PTSD,2011
22,2,veteran.soldier.military AND PTSD,2011
27,3,veteran.soldier.military AND PTSD,2011
30,4,veteran.soldier.military AND PTSD,2011
37,1,veteran.soldier.military AND PTSD,2012
49,2,veteran.soldier.military AND PTSD,2012
26,3,veteran.soldier.military AND PTSD,2012
31,4,veteran.soldier.military AND PTSD,2012
48,1,veteran.soldier.military AND PTSD,2013
24,2,veteran.soldier.military AND PTSD,2013
64,3,veteran.soldier.military AND PTSD,2013
26,4,veteran.soldier.military AND PTSD,2013
35,1,veteran.soldier.military AND PTSD,2014
98,2,veteran.soldier.military AND PTSD,2014
48,3,veteran.soldier.military AND PTSD,2014
57,4,veteran.soldier.military AND PTSD,2014
74,1,veteran.soldier.military AND PTSD,2015
56,2,veteran.soldier.military AND PTSD,2015
39,3,veteran.soldier.military AND PTSD,2015
39,4,veteran.soldier.military AND PTSD,2015
50,1,veteran.soldier.military AND PTSD,2016
47,2,veteran.soldier.military AND PTSD,2016
35,3,veteran.soldier.military AND PTSD,2016
51,4,veteran.soldier.military AND PTSD,2016
