hits,quarter,term,year
3,3,asthma,1943
8,4,asthma,1943
3,1,asthma,1944
8,2,asthma,1944
4,3,asthma,1944
4,4,asthma,1944
5,1,asthma,1945
5,2,asthma,1945
4,3,asthma,1945
11,4,asthma,1945
6,1,asthma,1946
10,2,asthma,1946
7,3,asthma,1946
19,4,asthma,1946
9,1,asthma,1947
10,2,asthma,1947
3,3,asthma,1947
17,4,asthma,1947
5,1,asthma,1948
7,2,asthma,1948
9,3,asthma,1948
20,4,asthma,1948
9,1,asthma,1949
15,2,asthma,1949
4,3,asthma,1949
18,4,asthma,1949
12,1,asthma,1950
11,2,asthma,1950
12,3,asthma,1950
21,4,asthma,1950
10,1,asthma,1951
10,2,asthma,1951
8,3,asthma,1951
12,4,asthma,1951
12,1,asthma,1952
5,2,asthma,1952
4,3,asthma,1952
13,4,asthma,1952
9,1,asthma,1953
13,2,asthma,1953
6,3,asthma,1953
18,4,asthma,1953
9,1,asthma,1954
3,2,asthma,1954
6,3,asthma,1954
6,4,asthma,1954
9,1,asthma,1955
5,2,asthma,1955
5,3,asthma,1955
11,4,asthma,1955
11,1,asthma,1956
4,2,asthma,1956
2,3,asthma,1956
9,4,asthma,1956
9,1,asthma,1957
12,2,asthma,1957
11,3,asthma,1957
16,4,asthma,1957
20,1,asthma,1958
11,2,asthma,1958
13,3,asthma,1958
26,4,asthma,1958
10,1,asthma,1959
15,2,asthma,1959
5,3,asthma,1959
17,4,asthma,1959
14,1,asthma,1960
31,2,asthma,1960
12,3,asthma,1960
15,4,asthma,1960
18,1,asthma,1961
22,2,asthma,1961
8,3,asthma,1961
22,4,asthma,1961
13,1,asthma,1962
18,2,asthma,1962
17,3,asthma,1962
18,4,asthma,1962
2,1,asthma,1963
12,2,asthma,1963
24,3,asthma,1963
22,4,asthma,1963
25,1,asthma,1964
10,2,asthma,1964
5,3,asthma,1964
12,4,asthma,1964
10,1,asthma,1965
17,2,asthma,1965
18,3,asthma,1965
12,4,asthma,1965
24,1,asthma,1966
24,2,asthma,1966
7,3,asthma,1966
28,4,asthma,1966
15,1,asthma,1967
15,2,asthma,1967
8,3,asthma,1967
16,4,asthma,1967
14,1,asthma,1968
16,2,asthma,1968
14,3,asthma,1968
12,4,asthma,1968
16,1,asthma,1969
14,2,asthma,1969
5,3,asthma,1969
13,4,asthma,1969
14,1,asthma,1970
13,2,asthma,1970
17,3,asthma,1970
31,4,asthma,1970
14,1,asthma,1971
16,2,asthma,1971
19,3,asthma,1971
18,4,asthma,1971
13,1,asthma,1972
7,2,asthma,1972
34,3,asthma,1972
24,4,asthma,1972
31,1,asthma,1973
21,2,asthma,1973
26,3,asthma,1973
20,4,asthma,1973
21,1,asthma,1974
15,2,asthma,1974
14,3,asthma,1974
13,4,asthma,1974
15,1,asthma,1975
17,2,asthma,1975
13,3,asthma,1975
24,4,asthma,1975
15,1,asthma,1976
15,2,asthma,1976
18,3,asthma,1976
10,4,asthma,1976
20,1,asthma,1977
14,2,asthma,1977
11,3,asthma,1977
27,4,asthma,1977
13,1,asthma,1978
30,2,asthma,1978
8,3,asthma,1978
17,4,asthma,1978
13,1,asthma,1979
28,2,asthma,1979
17,3,asthma,1979
24,4,asthma,1979
21,1,asthma,1980
18,2,asthma,1980
37,3,asthma,1980
50,4,asthma,1980
9,1,asthma,1981
16,2,asthma,1981
19,3,asthma,1981
22,4,asthma,1981
15,1,asthma,1982
10,2,asthma,1982
18,3,asthma,1982
26,4,asthma,1982
14,1,asthma,1983
16,2,asthma,1983
24,3,asthma,1983
17,4,asthma,1983
9,1,asthma,1984
12,2,asthma,1984
19,3,asthma,1984
23,4,asthma,1984
8,1,asthma,1985
19,2,asthma,1985
13,3,asthma,1985
19,4,asthma,1985
21,1,asthma,1986
16,2,asthma,1986
21,3,asthma,1986
19,4,asthma,1986
16,1,asthma,1987
15,2,asthma,1987
15,3,asthma,1987
19,4,asthma,1987
28,1,asthma,1988
23,2,asthma,1988
23,3,asthma,1988
25,4,asthma,1988
28,1,asthma,1989
26,2,asthma,1989
31,3,asthma,1989
32,4,asthma,1989
27,1,asthma,1990
34,2,asthma,1990
28,3,asthma,1990
31,4,asthma,1990
33,1,asthma,1991
31,2,asthma,1991
29,3,asthma,1991
29,4,asthma,1991
22,1,asthma,1992
22,2,asthma,1992
26,3,asthma,1992
30,4,asthma,1992
34,1,asthma,1993
34,2,asthma,1993
37,3,asthma,1993
40,4,asthma,1993
40,1,asthma,1994
41,2,asthma,1994
31,3,asthma,1994
42,4,asthma,1994
37,1,asthma,1995
41,2,asthma,1995
41,3,asthma,1995
42,4,asthma,1995
44,1,asthma,1996
33,2,asthma,1996
50,3,asthma,1996
68,4,asthma,1996
57,1,asthma,1997
42,2,asthma,1997
41,3,asthma,1997
50,4,asthma,1997
52,1,asthma,1998
53,2,asthma,1998
64,3,asthma,1998
57,4,asthma,1998
51,1,asthma,1999
60,2,asthma,1999
72,3,asthma,1999
73,4,asthma,1999
66,1,asthma,2000
75,2,asthma,2000
65,3,asthma,2000
64,4,asthma,2000
62,1,asthma,2001
80,2,asthma,2001
125,3,asthma,2001
56,4,asthma,2001
46,1,asthma,2002
60,2,asthma,2002
50,3,asthma,2002
55,4,asthma,2002
65,1,asthma,2003
68,2,asthma,2003
47,3,asthma,2003
66,4,asthma,2003
81,1,asthma,2004
46,2,asthma,2004
63,3,asthma,2004
56,4,asthma,2004
48,1,asthma,2005
48,2,asthma,2005
56,3,asthma,2005
49,4,asthma,2005
53,1,asthma,2006
68,2,asthma,2006
77,3,asthma,2006
89,4,asthma,2006
91,1,asthma,2007
101,2,asthma,2007
85,3,asthma,2007
81,4,asthma,2007
43,1,asthma,2008
66,2,asthma,2008
53,3,asthma,2008
65,4,asthma,2008
67,1,asthma,2009
66,2,asthma,2009
60,3,asthma,2009
86,4,asthma,2009
79,1,asthma,2010
93,2,asthma,2010
67,3,asthma,2010
63,4,asthma,2010
57,1,asthma,2011
62,2,asthma,2011
77,3,asthma,2011
74,4,asthma,2011
75,1,asthma,2012
69,2,asthma,2012
64,3,asthma,2012
51,4,asthma,2012
46,1,asthma,2013
52,2,asthma,2013
47,3,asthma,2013
72,4,asthma,2013
109,1,asthma,2014
101,2,asthma,2014
122,3,asthma,2014
110,4,asthma,2014
66,1,asthma,2015
81,2,asthma,2015
83,3,asthma,2015
73,4,asthma,2015
77,1,asthma,2016
87,2,asthma,2016
117,3,asthma,2016
93,4,asthma,2016
