hits,quarter,term,year
1,1,mental health.illness AND crime,1929
0,2,mental health.illness AND crime,1929
2,3,mental health.illness AND crime,1929
2,4,mental health.illness AND crime,1929
4,1,mental health.illness AND crime,1930
1,2,mental health.illness AND crime,1930
0,3,mental health.illness AND crime,1930
0,4,mental health.illness AND crime,1930
1,1,mental health.illness AND crime,1931
3,2,mental health.illness AND crime,1931
2,3,mental health.illness AND crime,1931
0,4,mental health.illness AND crime,1931
1,1,mental health.illness AND crime,1932
2,2,mental health.illness AND crime,1932
2,3,mental health.illness AND crime,1932
3,4,mental health.illness AND crime,1932
0,1,mental health.illness AND crime,1933
1,2,mental health.illness AND crime,1933
0,3,mental health.illness AND crime,1933
1,4,mental health.illness AND crime,1933
0,1,mental health.illness AND crime,1934
0,2,mental health.illness AND crime,1934
0,3,mental health.illness AND crime,1934
1,4,mental health.illness AND crime,1934
2,1,mental health.illness AND crime,1935
0,2,mental health.illness AND crime,1935
1,3,mental health.illness AND crime,1935
0,4,mental health.illness AND crime,1935
0,1,mental health.illness AND crime,1936
0,2,mental health.illness AND crime,1936
0,3,mental health.illness AND crime,1936
0,4,mental health.illness AND crime,1936
2,1,mental health.illness AND crime,1937
0,2,mental health.illness AND crime,1937
0,3,mental health.illness AND crime,1937
0,4,mental health.illness AND crime,1937
0,1,mental health.illness AND crime,1938
1,2,mental health.illness AND crime,1938
1,3,mental health.illness AND crime,1938
1,4,mental health.illness AND crime,1938
1,1,mental health.illness AND crime,1939
1,2,mental health.illness AND crime,1939
0,3,mental health.illness AND crime,1939
0,4,mental health.illness AND crime,1939
1,1,mental health.illness AND crime,1940
0,2,mental health.illness AND crime,1940
0,3,mental health.illness AND crime,1940
1,4,mental health.illness AND crime,1940
1,1,mental health.illness AND crime,1941
0,2,mental health.illness AND crime,1941
0,3,mental health.illness AND crime,1941
0,4,mental health.illness AND crime,1941
1,1,mental health.illness AND crime,1942
0,2,mental health.illness AND crime,1942
0,3,mental health.illness AND crime,1942
2,4,mental health.illness AND crime,1942
1,1,mental health.illness AND crime,1943
1,2,mental health.illness AND crime,1943
0,3,mental health.illness AND crime,1943
2,4,mental health.illness AND crime,1943
0,1,mental health.illness AND crime,1944
0,2,mental health.illness AND crime,1944
0,3,mental health.illness AND crime,1944
1,4,mental health.illness AND crime,1944
0,1,mental health.illness AND crime,1945
0,2,mental health.illness AND crime,1945
0,3,mental health.illness AND crime,1945
1,4,mental health.illness AND crime,1945
1,1,mental health.illness AND crime,1946
0,2,mental health.illness AND crime,1946
1,3,mental health.illness AND crime,1946
0,4,mental health.illness AND crime,1946
1,1,mental health.illness AND crime,1947
0,2,mental health.illness AND crime,1947
0,3,mental health.illness AND crime,1947
3,4,mental health.illness AND crime,1947
0,1,mental health.illness AND crime,1948
3,2,mental health.illness AND crime,1948
1,3,mental health.illness AND crime,1948
2,4,mental health.illness AND crime,1948
0,1,mental health.illness AND crime,1949
1,2,mental health.illness AND crime,1949
2,3,mental health.illness AND crime,1949
3,4,mental health.illness AND crime,1949
10,1,mental health.illness AND crime,1950
4,2,mental health.illness AND crime,1950
1,3,mental health.illness AND crime,1950
2,4,mental health.illness AND crime,1950
2,1,mental health.illness AND crime,1951
4,2,mental health.illness AND crime,1951
4,3,mental health.illness AND crime,1951
0,4,mental health.illness AND crime,1951
2,1,mental health.illness AND crime,1952
4,2,mental health.illness AND crime,1952
1,3,mental health.illness AND crime,1952
5,4,mental health.illness AND crime,1952
5,1,mental health.illness AND crime,1953
1,2,mental health.illness AND crime,1953
1,3,mental health.illness AND crime,1953
3,4,mental health.illness AND crime,1953
5,1,mental health.illness AND crime,1954
4,2,mental health.illness AND crime,1954
7,3,mental health.illness AND crime,1954
1,4,mental health.illness AND crime,1954
5,1,mental health.illness AND crime,1955
2,2,mental health.illness AND crime,1955
2,3,mental health.illness AND crime,1955
1,4,mental health.illness AND crime,1955
7,1,mental health.illness AND crime,1956
8,2,mental health.illness AND crime,1956
7,3,mental health.illness AND crime,1956
4,4,mental health.illness AND crime,1956
6,1,mental health.illness AND crime,1957
3,2,mental health.illness AND crime,1957
22,3,mental health.illness AND crime,1957
7,4,mental health.illness AND crime,1957
9,1,mental health.illness AND crime,1958
5,2,mental health.illness AND crime,1958
8,3,mental health.illness AND crime,1958
1,4,mental health.illness AND crime,1958
2,1,mental health.illness AND crime,1959
2,2,mental health.illness AND crime,1959
2,3,mental health.illness AND crime,1959
1,4,mental health.illness AND crime,1959
5,1,mental health.illness AND crime,1960
7,2,mental health.illness AND crime,1960
2,3,mental health.illness AND crime,1960
1,4,mental health.illness AND crime,1960
4,1,mental health.illness AND crime,1961
4,2,mental health.illness AND crime,1961
2,3,mental health.illness AND crime,1961
6,4,mental health.illness AND crime,1961
6,1,mental health.illness AND crime,1962
7,2,mental health.illness AND crime,1962
5,3,mental health.illness AND crime,1962
5,4,mental health.illness AND crime,1962
4,1,mental health.illness AND crime,1963
13,2,mental health.illness AND crime,1963
11,3,mental health.illness AND crime,1963
8,4,mental health.illness AND crime,1963
9,1,mental health.illness AND crime,1964
2,2,mental health.illness AND crime,1964
6,3,mental health.illness AND crime,1964
3,4,mental health.illness AND crime,1964
8,1,mental health.illness AND crime,1965
4,2,mental health.illness AND crime,1965
1,3,mental health.illness AND crime,1965
4,4,mental health.illness AND crime,1965
27,1,mental health.illness AND crime,1966
35,2,mental health.illness AND crime,1966
23,3,mental health.illness AND crime,1966
27,4,mental health.illness AND crime,1966
11,1,mental health.illness AND crime,1967
9,2,mental health.illness AND crime,1967
6,3,mental health.illness AND crime,1967
10,4,mental health.illness AND crime,1967
7,1,mental health.illness AND crime,1968
4,2,mental health.illness AND crime,1968
6,3,mental health.illness AND crime,1968
6,4,mental health.illness AND crime,1968
12,1,mental health.illness AND crime,1969
8,2,mental health.illness AND crime,1969
4,3,mental health.illness AND crime,1969
11,4,mental health.illness AND crime,1969
14,1,mental health.illness AND crime,1970
8,2,mental health.illness AND crime,1970
6,3,mental health.illness AND crime,1970
10,4,mental health.illness AND crime,1970
8,1,mental health.illness AND crime,1971
10,2,mental health.illness AND crime,1971
3,3,mental health.illness AND crime,1971
10,4,mental health.illness AND crime,1971
10,1,mental health.illness AND crime,1972
9,2,mental health.illness AND crime,1972
5,3,mental health.illness AND crime,1972
12,4,mental health.illness AND crime,1972
20,1,mental health.illness AND crime,1973
9,2,mental health.illness AND crime,1973
8,3,mental health.illness AND crime,1973
9,4,mental health.illness AND crime,1973
11,1,mental health.illness AND crime,1974
10,2,mental health.illness AND crime,1974
20,3,mental health.illness AND crime,1974
15,4,mental health.illness AND crime,1974
17,1,mental health.illness AND crime,1975
13,2,mental health.illness AND crime,1975
6,3,mental health.illness AND crime,1975
15,4,mental health.illness AND crime,1975
9,1,mental health.illness AND crime,1976
6,2,mental health.illness AND crime,1976
5,3,mental health.illness AND crime,1976
8,4,mental health.illness AND crime,1976
11,1,mental health.illness AND crime,1977
10,2,mental health.illness AND crime,1977
13,3,mental health.illness AND crime,1977
15,4,mental health.illness AND crime,1977
7,1,mental health.illness AND crime,1978
15,2,mental health.illness AND crime,1978
4,3,mental health.illness AND crime,1978
8,4,mental health.illness AND crime,1978
6,1,mental health.illness AND crime,1979
8,2,mental health.illness AND crime,1979
11,3,mental health.illness AND crime,1979
10,4,mental health.illness AND crime,1979
9,1,mental health.illness AND crime,1980
13,2,mental health.illness AND crime,1980
7,3,mental health.illness AND crime,1980
20,4,mental health.illness AND crime,1980
14,1,mental health.illness AND crime,1981
13,2,mental health.illness AND crime,1981
11,3,mental health.illness AND crime,1981
13,4,mental health.illness AND crime,1981
9,1,mental health.illness AND crime,1982
27,2,mental health.illness AND crime,1982
17,3,mental health.illness AND crime,1982
12,4,mental health.illness AND crime,1982
9,1,mental health.illness AND crime,1983
10,2,mental health.illness AND crime,1983
5,3,mental health.illness AND crime,1983
4,4,mental health.illness AND crime,1983
8,1,mental health.illness AND crime,1984
9,2,mental health.illness AND crime,1984
4,3,mental health.illness AND crime,1984
7,4,mental health.illness AND crime,1984
11,1,mental health.illness AND crime,1985
10,2,mental health.illness AND crime,1985
10,3,mental health.illness AND crime,1985
10,4,mental health.illness AND crime,1985
4,1,mental health.illness AND crime,1986
12,2,mental health.illness AND crime,1986
17,3,mental health.illness AND crime,1986
10,4,mental health.illness AND crime,1986
6,1,mental health.illness AND crime,1987
13,2,mental health.illness AND crime,1987
7,3,mental health.illness AND crime,1987
11,4,mental health.illness AND crime,1987
15,1,mental health.illness AND crime,1988
5,2,mental health.illness AND crime,1988
5,3,mental health.illness AND crime,1988
13,4,mental health.illness AND crime,1988
11,1,mental health.illness AND crime,1989
8,2,mental health.illness AND crime,1989
5,3,mental health.illness AND crime,1989
16,4,mental health.illness AND crime,1989
8,1,mental health.illness AND crime,1990
9,2,mental health.illness AND crime,1990
8,3,mental health.illness AND crime,1990
12,4,mental health.illness AND crime,1990
13,1,mental health.illness AND crime,1991
12,2,mental health.illness AND crime,1991
7,3,mental health.illness AND crime,1991
13,4,mental health.illness AND crime,1991
7,1,mental health.illness AND crime,1992
9,2,mental health.illness AND crime,1992
12,3,mental health.illness AND crime,1992
20,4,mental health.illness AND crime,1992
9,1,mental health.illness AND crime,1993
11,2,mental health.illness AND crime,1993
15,3,mental health.illness AND crime,1993
16,4,mental health.illness AND crime,1993
14,1,mental health.illness AND crime,1994
18,2,mental health.illness AND crime,1994
21,3,mental health.illness AND crime,1994
16,4,mental health.illness AND crime,1994
17,1,mental health.illness AND crime,1995
8,2,mental health.illness AND crime,1995
12,3,mental health.illness AND crime,1995
15,4,mental health.illness AND crime,1995
14,1,mental health.illness AND crime,1996
15,2,mental health.illness AND crime,1996
12,3,mental health.illness AND crime,1996
18,4,mental health.illness AND crime,1996
13,1,mental health.illness AND crime,1997
24,2,mental health.illness AND crime,1997
17,3,mental health.illness AND crime,1997
10,4,mental health.illness AND crime,1997
15,1,mental health.illness AND crime,1998
12,2,mental health.illness AND crime,1998
13,3,mental health.illness AND crime,1998
9,4,mental health.illness AND crime,1998
15,1,mental health.illness AND crime,1999
29,2,mental health.illness AND crime,1999
23,3,mental health.illness AND crime,1999
22,4,mental health.illness AND crime,1999
16,1,mental health.illness AND crime,2000
22,2,mental health.illness AND crime,2000
19,3,mental health.illness AND crime,2000
14,4,mental health.illness AND crime,2000
16,1,mental health.illness AND crime,2001
10,2,mental health.illness AND crime,2001
10,3,mental health.illness AND crime,2001
15,4,mental health.illness AND crime,2001
24,1,mental health.illness AND crime,2002
15,2,mental health.illness AND crime,2002
19,3,mental health.illness AND crime,2002
14,4,mental health.illness AND crime,2002
11,1,mental health.illness AND crime,2003
11,2,mental health.illness AND crime,2003
5,3,mental health.illness AND crime,2003
20,4,mental health.illness AND crime,2003
18,1,mental health.illness AND crime,2004
9,2,mental health.illness AND crime,2004
9,3,mental health.illness AND crime,2004
10,4,mental health.illness AND crime,2004
11,1,mental health.illness AND crime,2005
9,2,mental health.illness AND crime,2005
7,3,mental health.illness AND crime,2005
13,4,mental health.illness AND crime,2005
13,1,mental health.illness AND crime,2006
28,2,mental health.illness AND crime,2006
13,3,mental health.illness AND crime,2006
15,4,mental health.illness AND crime,2006
23,1,mental health.illness AND crime,2007
43,2,mental health.illness AND crime,2007
17,3,mental health.illness AND crime,2007
22,4,mental health.illness AND crime,2007
20,1,mental health.illness AND crime,2008
20,2,mental health.illness AND crime,2008
14,3,mental health.illness AND crime,2008
9,4,mental health.illness AND crime,2008
21,1,mental health.illness AND crime,2009
21,2,mental health.illness AND crime,2009
14,3,mental health.illness AND crime,2009
28,4,mental health.illness AND crime,2009
13,1,mental health.illness AND crime,2010
16,2,mental health.illness AND crime,2010
22,3,mental health.illness AND crime,2010
16,4,mental health.illness AND crime,2010
29,1,mental health.illness AND crime,2011
16,2,mental health.illness AND crime,2011
17,3,mental health.illness AND crime,2011
23,4,mental health.illness AND crime,2011
16,1,mental health.illness AND crime,2012
32,2,mental health.illness AND crime,2012
24,3,mental health.illness AND crime,2012
41,4,mental health.illness AND crime,2012
63,1,mental health.illness AND crime,2013
29,2,mental health.illness AND crime,2013
47,3,mental health.illness AND crime,2013
18,4,mental health.illness AND crime,2013
43,1,mental health.illness AND crime,2014
83,2,mental health.illness AND crime,2014
38,3,mental health.illness AND crime,2014
76,4,mental health.illness AND crime,2014
93,1,mental health.illness AND crime,2015
87,2,mental health.illness AND crime,2015
93,3,mental health.illness AND crime,2015
86,4,mental health.illness AND crime,2015
90,1,mental health.illness AND crime,2016
80,2,mental health.illness AND crime,2016
74,3,mental health.illness AND crime,2016
50,4,mental health.illness AND crime,2016
