hits,quarter,term,year
0,3,mood disorder,1986
0,4,mood disorder,1986
0,1,mood disorder,1987
0,2,mood disorder,1987
0,3,mood disorder,1987
0,4,mood disorder,1987
0,1,mood disorder,1988
0,2,mood disorder,1988
0,3,mood disorder,1988
0,4,mood disorder,1988
1,1,mood disorder,1989
0,2,mood disorder,1989
0,3,mood disorder,1989
0,4,mood disorder,1989
0,1,mood disorder,1990
0,2,mood disorder,1990
0,3,mood disorder,1990
1,4,mood disorder,1990
0,1,mood disorder,1991
0,2,mood disorder,1991
1,3,mood disorder,1991
0,4,mood disorder,1991
0,1,mood disorder,1992
0,2,mood disorder,1992
0,3,mood disorder,1992
0,4,mood disorder,1992
0,1,mood disorder,1993
0,2,mood disorder,1993
1,3,mood disorder,1993
2,4,mood disorder,1993
0,1,mood disorder,1994
2,2,mood disorder,1994
1,3,mood disorder,1994
1,4,mood disorder,1994
2,1,mood disorder,1995
1,2,mood disorder,1995
0,3,mood disorder,1995
1,4,mood disorder,1995
2,1,mood disorder,1996
2,2,mood disorder,1996
2,3,mood disorder,1996
1,4,mood disorder,1996
2,1,mood disorder,1997
1,2,mood disorder,1997
2,3,mood disorder,1997
0,4,mood disorder,1997
0,1,mood disorder,1998
0,2,mood disorder,1998
0,3,mood disorder,1998
1,4,mood disorder,1998
0,1,mood disorder,1999
1,2,mood disorder,1999
0,3,mood disorder,1999
0,4,mood disorder,1999
0,1,mood disorder,2000
0,2,mood disorder,2000
1,3,mood disorder,2000
2,4,mood disorder,2000
1,1,mood disorder,2001
0,2,mood disorder,2001
0,3,mood disorder,2001
0,4,mood disorder,2001
1,1,mood disorder,2002
1,2,mood disorder,2002
1,3,mood disorder,2002
1,4,mood disorder,2002
1,1,mood disorder,2003
2,2,mood disorder,2003
1,3,mood disorder,2003
0,4,mood disorder,2003
0,1,mood disorder,2004
0,2,mood disorder,2004
1,3,mood disorder,2004
1,4,mood disorder,2004
1,1,mood disorder,2005
3,2,mood disorder,2005
0,3,mood disorder,2005
1,4,mood disorder,2005
0,1,mood disorder,2006
0,2,mood disorder,2006
1,3,mood disorder,2006
1,4,mood disorder,2006
0,1,mood disorder,2007
0,2,mood disorder,2007
2,3,mood disorder,2007
3,4,mood disorder,2007
1,1,mood disorder,2008
1,2,mood disorder,2008
1,3,mood disorder,2008
0,4,mood disorder,2008
0,1,mood disorder,2009
3,2,mood disorder,2009
1,3,mood disorder,2009
1,4,mood disorder,2009
1,1,mood disorder,2010
1,2,mood disorder,2010
2,3,mood disorder,2010
2,4,mood disorder,2010
0,1,mood disorder,2011
0,2,mood disorder,2011
2,3,mood disorder,2011
6,4,mood disorder,2011
0,1,mood disorder,2012
7,2,mood disorder,2012
5,3,mood disorder,2012
1,4,mood disorder,2012
2,1,mood disorder,2013
4,2,mood disorder,2013
3,3,mood disorder,2013
3,4,mood disorder,2013
0,1,mood disorder,2014
2,2,mood disorder,2014
6,3,mood disorder,2014
2,4,mood disorder,2014
3,1,mood disorder,2015
3,2,mood disorder,2015
1,3,mood disorder,2015
2,4,mood disorder,2015
4,1,mood disorder,2016
0,2,mood disorder,2016
0,3,mood disorder,2016
4,4,mood disorder,2016
