hits,quarter,term,year
0,3,personality disorder,1972
1,4,personality disorder,1972
0,1,personality disorder,1973
0,2,personality disorder,1973
1,3,personality disorder,1973
0,4,personality disorder,1973
0,1,personality disorder,1974
1,2,personality disorder,1974
0,3,personality disorder,1974
0,4,personality disorder,1974
0,1,personality disorder,1975
0,2,personality disorder,1975
0,3,personality disorder,1975
3,4,personality disorder,1975
0,1,personality disorder,1976
0,2,personality disorder,1976
0,3,personality disorder,1976
1,4,personality disorder,1976
0,1,personality disorder,1977
0,2,personality disorder,1977
0,3,personality disorder,1977
1,4,personality disorder,1977
0,1,personality disorder,1978
0,2,personality disorder,1978
0,3,personality disorder,1978
1,4,personality disorder,1978
5,1,personality disorder,1979
2,2,personality disorder,1979
0,3,personality disorder,1979
1,4,personality disorder,1979
0,1,personality disorder,1980
1,2,personality disorder,1980
0,3,personality disorder,1980
2,4,personality disorder,1980
0,1,personality disorder,1981
1,2,personality disorder,1981
1,3,personality disorder,1981
1,4,personality disorder,1981
3,1,personality disorder,1982
9,2,personality disorder,1982
1,3,personality disorder,1982
0,4,personality disorder,1982
4,1,personality disorder,1983
2,2,personality disorder,1983
1,3,personality disorder,1983
0,4,personality disorder,1983
0,1,personality disorder,1984
2,2,personality disorder,1984
0,3,personality disorder,1984
1,4,personality disorder,1984
3,1,personality disorder,1985
0,2,personality disorder,1985
1,3,personality disorder,1985
3,4,personality disorder,1985
2,1,personality disorder,1986
1,2,personality disorder,1986
3,3,personality disorder,1986
1,4,personality disorder,1986
11,1,personality disorder,1987
1,2,personality disorder,1987
2,3,personality disorder,1987
0,4,personality disorder,1987
2,1,personality disorder,1988
1,2,personality disorder,1988
1,3,personality disorder,1988
1,4,personality disorder,1988
7,1,personality disorder,1989
2,2,personality disorder,1989
2,3,personality disorder,1989
4,4,personality disorder,1989
5,1,personality disorder,1990
4,2,personality disorder,1990
1,3,personality disorder,1990
10,4,personality disorder,1990
6,1,personality disorder,1991
2,2,personality disorder,1991
2,3,personality disorder,1991
3,4,personality disorder,1991
3,1,personality disorder,1992
3,2,personality disorder,1992
2,3,personality disorder,1992
6,4,personality disorder,1992
6,1,personality disorder,1993
2,2,personality disorder,1993
1,3,personality disorder,1993
5,4,personality disorder,1993
8,1,personality disorder,1994
10,2,personality disorder,1994
6,3,personality disorder,1994
5,4,personality disorder,1994
5,1,personality disorder,1995
3,2,personality disorder,1995
2,3,personality disorder,1995
2,4,personality disorder,1995
5,1,personality disorder,1996
6,2,personality disorder,1996
2,3,personality disorder,1996
2,4,personality disorder,1996
4,1,personality disorder,1997
10,2,personality disorder,1997
7,3,personality disorder,1997
4,4,personality disorder,1997
2,1,personality disorder,1998
2,2,personality disorder,1998
4,3,personality disorder,1998
5,4,personality disorder,1998
11,1,personality disorder,1999
0,2,personality disorder,1999
7,3,personality disorder,1999
10,4,personality disorder,1999
9,1,personality disorder,2000
6,2,personality disorder,2000
3,3,personality disorder,2000
2,4,personality disorder,2000
3,1,personality disorder,2001
6,2,personality disorder,2001
2,3,personality disorder,2001
6,4,personality disorder,2001
2,1,personality disorder,2002
4,2,personality disorder,2002
5,3,personality disorder,2002
4,4,personality disorder,2002
7,1,personality disorder,2003
6,2,personality disorder,2003
8,3,personality disorder,2003
7,4,personality disorder,2003
7,1,personality disorder,2004
4,2,personality disorder,2004
10,3,personality disorder,2004
5,4,personality disorder,2004
2,1,personality disorder,2005
9,2,personality disorder,2005
2,3,personality disorder,2005
4,4,personality disorder,2005
7,1,personality disorder,2006
8,2,personality disorder,2006
6,3,personality disorder,2006
2,4,personality disorder,2006
7,1,personality disorder,2007
4,2,personality disorder,2007
6,3,personality disorder,2007
4,4,personality disorder,2007
6,1,personality disorder,2008
6,2,personality disorder,2008
4,3,personality disorder,2008
6,4,personality disorder,2008
11,1,personality disorder,2009
12,2,personality disorder,2009
6,3,personality disorder,2009
8,4,personality disorder,2009
9,1,personality disorder,2010
2,2,personality disorder,2010
11,3,personality disorder,2010
8,4,personality disorder,2010
4,1,personality disorder,2011
13,2,personality disorder,2011
7,3,personality disorder,2011
8,4,personality disorder,2011
7,1,personality disorder,2012
8,2,personality disorder,2012
5,3,personality disorder,2012
7,4,personality disorder,2012
8,1,personality disorder,2013
8,2,personality disorder,2013
7,3,personality disorder,2013
5,4,personality disorder,2013
16,1,personality disorder,2014
10,2,personality disorder,2014
11,3,personality disorder,2014
17,4,personality disorder,2014
41,1,personality disorder,2015
56,2,personality disorder,2015
18,3,personality disorder,2015
9,4,personality disorder,2015
17,1,personality disorder,2016
8,2,personality disorder,2016
14,3,personality disorder,2016
26,4,personality disorder,2016
