hits,quarter,term,year
0,1,mental health AND danger*,1919
0,2,mental health AND danger*,1919
0,3,mental health AND danger*,1919
0,4,mental health AND danger*,1919
0,1,mental health AND danger*,1920
0,2,mental health AND danger*,1920
1,3,mental health AND danger*,1920
0,4,mental health AND danger*,1920
1,1,mental health AND danger*,1921
1,2,mental health AND danger*,1921
0,3,mental health AND danger*,1921
0,4,mental health AND danger*,1921
0,1,mental health AND danger*,1922
3,2,mental health AND danger*,1922
0,3,mental health AND danger*,1922
1,4,mental health AND danger*,1922
0,1,mental health AND danger*,1923
2,2,mental health AND danger*,1923
0,3,mental health AND danger*,1923
1,4,mental health AND danger*,1923
0,1,mental health AND danger*,1924
1,2,mental health AND danger*,1924
2,3,mental health AND danger*,1924
1,4,mental health AND danger*,1924
1,1,mental health AND danger*,1925
0,2,mental health AND danger*,1925
0,3,mental health AND danger*,1925
1,4,mental health AND danger*,1925
0,1,mental health AND danger*,1926
0,2,mental health AND danger*,1926
1,3,mental health AND danger*,1926
1,4,mental health AND danger*,1926
1,1,mental health AND danger*,1927
0,2,mental health AND danger*,1927
0,3,mental health AND danger*,1927
0,4,mental health AND danger*,1927
2,1,mental health AND danger*,1928
1,2,mental health AND danger*,1928
0,3,mental health AND danger*,1928
0,4,mental health AND danger*,1928
0,1,mental health AND danger*,1929
0,2,mental health AND danger*,1929
0,3,mental health AND danger*,1929
0,4,mental health AND danger*,1929
3,1,mental health AND danger*,1930
1,2,mental health AND danger*,1930
0,3,mental health AND danger*,1930
0,4,mental health AND danger*,1930
0,1,mental health AND danger*,1931
1,2,mental health AND danger*,1931
1,3,mental health AND danger*,1931
1,4,mental health AND danger*,1931
0,1,mental health AND danger*,1932
0,2,mental health AND danger*,1932
1,3,mental health AND danger*,1932
1,4,mental health AND danger*,1932
0,1,mental health AND danger*,1933
1,2,mental health AND danger*,1933
1,3,mental health AND danger*,1933
0,4,mental health AND danger*,1933
3,1,mental health AND danger*,1934
0,2,mental health AND danger*,1934
0,3,mental health AND danger*,1934
1,4,mental health AND danger*,1934
1,1,mental health AND danger*,1935
1,2,mental health AND danger*,1935
0,3,mental health AND danger*,1935
1,4,mental health AND danger*,1935
0,1,mental health AND danger*,1936
0,2,mental health AND danger*,1936
1,3,mental health AND danger*,1936
1,4,mental health AND danger*,1936
0,1,mental health AND danger*,1937
2,2,mental health AND danger*,1937
2,3,mental health AND danger*,1937
1,4,mental health AND danger*,1937
1,1,mental health AND danger*,1938
1,2,mental health AND danger*,1938
1,3,mental health AND danger*,1938
2,4,mental health AND danger*,1938
3,1,mental health AND danger*,1939
1,2,mental health AND danger*,1939
0,3,mental health AND danger*,1939
0,4,mental health AND danger*,1939
0,1,mental health AND danger*,1940
0,2,mental health AND danger*,1940
0,3,mental health AND danger*,1940
0,4,mental health AND danger*,1940
1,1,mental health AND danger*,1941
4,2,mental health AND danger*,1941
1,3,mental health AND danger*,1941
1,4,mental health AND danger*,1941
0,1,mental health AND danger*,1942
0,2,mental health AND danger*,1942
1,3,mental health AND danger*,1942
0,4,mental health AND danger*,1942
1,1,mental health AND danger*,1943
0,2,mental health AND danger*,1943
0,3,mental health AND danger*,1943
2,4,mental health AND danger*,1943
0,1,mental health AND danger*,1944
0,2,mental health AND danger*,1944
0,3,mental health AND danger*,1944
4,4,mental health AND danger*,1944
1,1,mental health AND danger*,1945
0,2,mental health AND danger*,1945
1,3,mental health AND danger*,1945
2,4,mental health AND danger*,1945
2,1,mental health AND danger*,1946
0,2,mental health AND danger*,1946
2,3,mental health AND danger*,1946
1,4,mental health AND danger*,1946
2,1,mental health AND danger*,1947
1,2,mental health AND danger*,1947
0,3,mental health AND danger*,1947
3,4,mental health AND danger*,1947
2,1,mental health AND danger*,1948
3,2,mental health AND danger*,1948
3,3,mental health AND danger*,1948
6,4,mental health AND danger*,1948
1,1,mental health AND danger*,1949
3,2,mental health AND danger*,1949
0,3,mental health AND danger*,1949
3,4,mental health AND danger*,1949
8,1,mental health AND danger*,1950
3,2,mental health AND danger*,1950
7,3,mental health AND danger*,1950
2,4,mental health AND danger*,1950
4,1,mental health AND danger*,1951
8,2,mental health AND danger*,1951
1,3,mental health AND danger*,1951
2,4,mental health AND danger*,1951
2,1,mental health AND danger*,1952
2,2,mental health AND danger*,1952
2,3,mental health AND danger*,1952
1,4,mental health AND danger*,1952
3,1,mental health AND danger*,1953
0,2,mental health AND danger*,1953
2,3,mental health AND danger*,1953
5,4,mental health AND danger*,1953
2,1,mental health AND danger*,1954
1,2,mental health AND danger*,1954
11,3,mental health AND danger*,1954
3,4,mental health AND danger*,1954
4,1,mental health AND danger*,1955
3,2,mental health AND danger*,1955
1,3,mental health AND danger*,1955
5,4,mental health AND danger*,1955
2,1,mental health AND danger*,1956
3,2,mental health AND danger*,1956
3,3,mental health AND danger*,1956
3,4,mental health AND danger*,1956
6,1,mental health AND danger*,1957
6,2,mental health AND danger*,1957
7,3,mental health AND danger*,1957
9,4,mental health AND danger*,1957
3,1,mental health AND danger*,1958
0,2,mental health AND danger*,1958
1,3,mental health AND danger*,1958
2,4,mental health AND danger*,1958
0,1,mental health AND danger*,1959
2,2,mental health AND danger*,1959
3,3,mental health AND danger*,1959
1,4,mental health AND danger*,1959
4,1,mental health AND danger*,1960
4,2,mental health AND danger*,1960
3,3,mental health AND danger*,1960
6,4,mental health AND danger*,1960
3,1,mental health AND danger*,1961
4,2,mental health AND danger*,1961
2,3,mental health AND danger*,1961
4,4,mental health AND danger*,1961
3,1,mental health AND danger*,1962
7,2,mental health AND danger*,1962
4,3,mental health AND danger*,1962
5,4,mental health AND danger*,1962
3,1,mental health AND danger*,1963
18,2,mental health AND danger*,1963
21,3,mental health AND danger*,1963
12,4,mental health AND danger*,1963
2,1,mental health AND danger*,1964
8,2,mental health AND danger*,1964
2,3,mental health AND danger*,1964
5,4,mental health AND danger*,1964
6,1,mental health AND danger*,1965
6,2,mental health AND danger*,1965
0,3,mental health AND danger*,1965
4,4,mental health AND danger*,1965
21,1,mental health AND danger*,1966
38,2,mental health AND danger*,1966
35,3,mental health AND danger*,1966
14,4,mental health AND danger*,1966
10,1,mental health AND danger*,1967
9,2,mental health AND danger*,1967
3,3,mental health AND danger*,1967
5,4,mental health AND danger*,1967
9,1,mental health AND danger*,1968
6,2,mental health AND danger*,1968
7,3,mental health AND danger*,1968
7,4,mental health AND danger*,1968
11,1,mental health AND danger*,1969
7,2,mental health AND danger*,1969
8,3,mental health AND danger*,1969
10,4,mental health AND danger*,1969
13,1,mental health AND danger*,1970
14,2,mental health AND danger*,1970
10,3,mental health AND danger*,1970
7,4,mental health AND danger*,1970
8,1,mental health AND danger*,1971
9,2,mental health AND danger*,1971
5,3,mental health AND danger*,1971
10,4,mental health AND danger*,1971
13,1,mental health AND danger*,1972
6,2,mental health AND danger*,1972
11,3,mental health AND danger*,1972
11,4,mental health AND danger*,1972
11,1,mental health AND danger*,1973
11,2,mental health AND danger*,1973
4,3,mental health AND danger*,1973
9,4,mental health AND danger*,1973
10,1,mental health AND danger*,1974
12,2,mental health AND danger*,1974
18,3,mental health AND danger*,1974
18,4,mental health AND danger*,1974
11,1,mental health AND danger*,1975
10,2,mental health AND danger*,1975
6,3,mental health AND danger*,1975
12,4,mental health AND danger*,1975
13,1,mental health AND danger*,1976
7,2,mental health AND danger*,1976
8,3,mental health AND danger*,1976
6,4,mental health AND danger*,1976
3,1,mental health AND danger*,1977
10,2,mental health AND danger*,1977
8,3,mental health AND danger*,1977
14,4,mental health AND danger*,1977
10,1,mental health AND danger*,1978
13,2,mental health AND danger*,1978
3,3,mental health AND danger*,1978
13,4,mental health AND danger*,1978
14,1,mental health AND danger*,1979
11,2,mental health AND danger*,1979
10,3,mental health AND danger*,1979
21,4,mental health AND danger*,1979
17,1,mental health AND danger*,1980
26,2,mental health AND danger*,1980
11,3,mental health AND danger*,1980
18,4,mental health AND danger*,1980
11,1,mental health AND danger*,1981
12,2,mental health AND danger*,1981
11,3,mental health AND danger*,1981
11,4,mental health AND danger*,1981
6,1,mental health AND danger*,1982
16,2,mental health AND danger*,1982
10,3,mental health AND danger*,1982
4,4,mental health AND danger*,1982
11,1,mental health AND danger*,1983
8,2,mental health AND danger*,1983
2,3,mental health AND danger*,1983
13,4,mental health AND danger*,1983
6,1,mental health AND danger*,1984
11,2,mental health AND danger*,1984
6,3,mental health AND danger*,1984
11,4,mental health AND danger*,1984
7,1,mental health AND danger*,1985
16,2,mental health AND danger*,1985
3,3,mental health AND danger*,1985
16,4,mental health AND danger*,1985
12,1,mental health AND danger*,1986
8,2,mental health AND danger*,1986
23,3,mental health AND danger*,1986
11,4,mental health AND danger*,1986
8,1,mental health AND danger*,1987
11,2,mental health AND danger*,1987
11,3,mental health AND danger*,1987
20,4,mental health AND danger*,1987
22,1,mental health AND danger*,1988
8,2,mental health AND danger*,1988
15,3,mental health AND danger*,1988
9,4,mental health AND danger*,1988
13,1,mental health AND danger*,1989
7,2,mental health AND danger*,1989
7,3,mental health AND danger*,1989
7,4,mental health AND danger*,1989
10,1,mental health AND danger*,1990
8,2,mental health AND danger*,1990
14,3,mental health AND danger*,1990
4,4,mental health AND danger*,1990
8,1,mental health AND danger*,1991
8,2,mental health AND danger*,1991
5,3,mental health AND danger*,1991
6,4,mental health AND danger*,1991
10,1,mental health AND danger*,1992
9,2,mental health AND danger*,1992
13,3,mental health AND danger*,1992
6,4,mental health AND danger*,1992
25,1,mental health AND danger*,1993
12,2,mental health AND danger*,1993
11,3,mental health AND danger*,1993
14,4,mental health AND danger*,1993
8,1,mental health AND danger*,1994
14,2,mental health AND danger*,1994
15,3,mental health AND danger*,1994
13,4,mental health AND danger*,1994
13,1,mental health AND danger*,1995
14,2,mental health AND danger*,1995
11,3,mental health AND danger*,1995
7,4,mental health AND danger*,1995
17,1,mental health AND danger*,1996
17,2,mental health AND danger*,1996
8,3,mental health AND danger*,1996
9,4,mental health AND danger*,1996
10,1,mental health AND danger*,1997
7,2,mental health AND danger*,1997
8,3,mental health AND danger*,1997
17,4,mental health AND danger*,1997
10,1,mental health AND danger*,1998
10,2,mental health AND danger*,1998
16,3,mental health AND danger*,1998
6,4,mental health AND danger*,1998
11,1,mental health AND danger*,1999
8,2,mental health AND danger*,1999
24,3,mental health AND danger*,1999
28,4,mental health AND danger*,1999
16,1,mental health AND danger*,2000
13,2,mental health AND danger*,2000
17,3,mental health AND danger*,2000
9,4,mental health AND danger*,2000
10,1,mental health AND danger*,2001
10,2,mental health AND danger*,2001
12,3,mental health AND danger*,2001
18,4,mental health AND danger*,2001
13,1,mental health AND danger*,2002
9,2,mental health AND danger*,2002
11,3,mental health AND danger*,2002
13,4,mental health AND danger*,2002
15,1,mental health AND danger*,2003
10,2,mental health AND danger*,2003
8,3,mental health AND danger*,2003
20,4,mental health AND danger*,2003
15,1,mental health AND danger*,2004
15,2,mental health AND danger*,2004
10,3,mental health AND danger*,2004
13,4,mental health AND danger*,2004
13,1,mental health AND danger*,2005
11,2,mental health AND danger*,2005
13,3,mental health AND danger*,2005
16,4,mental health AND danger*,2005
14,1,mental health AND danger*,2006
20,2,mental health AND danger*,2006
22,3,mental health AND danger*,2006
20,4,mental health AND danger*,2006
20,1,mental health AND danger*,2007
41,2,mental health AND danger*,2007
17,3,mental health AND danger*,2007
17,4,mental health AND danger*,2007
33,1,mental health AND danger*,2008
17,2,mental health AND danger*,2008
14,3,mental health AND danger*,2008
10,4,mental health AND danger*,2008
13,1,mental health AND danger*,2009
13,2,mental health AND danger*,2009
20,3,mental health AND danger*,2009
29,4,mental health AND danger*,2009
14,1,mental health AND danger*,2010
13,2,mental health AND danger*,2010
14,3,mental health AND danger*,2010
17,4,mental health AND danger*,2010
22,1,mental health AND danger*,2011
11,2,mental health AND danger*,2011
25,3,mental health AND danger*,2011
17,4,mental health AND danger*,2011
22,1,mental health AND danger*,2012
27,2,mental health AND danger*,2012
18,3,mental health AND danger*,2012
31,4,mental health AND danger*,2012
47,1,mental health AND danger*,2013
25,2,mental health AND danger*,2013
38,3,mental health AND danger*,2013
25,4,mental health AND danger*,2013
29,1,mental health AND danger*,2014
74,2,mental health AND danger*,2014
35,3,mental health AND danger*,2014
42,4,mental health AND danger*,2014
46,1,mental health AND danger*,2015
46,2,mental health AND danger*,2015
61,3,mental health AND danger*,2015
63,4,mental health AND danger*,2015
69,1,mental health AND danger*,2016
65,2,mental health AND danger*,2016
64,3,mental health AND danger*,2016
49,4,mental health AND danger*,2016
