hits,quarter,term,year
167,4,suicide NOT bomb,1989
205,1,suicide NOT bomb,1990
192,2,suicide NOT bomb,1990
200,3,suicide NOT bomb,1990
177,4,suicide NOT bomb,1990
155,1,suicide NOT bomb,1991
172,2,suicide NOT bomb,1991
214,3,suicide NOT bomb,1991
191,4,suicide NOT bomb,1991
198,1,suicide NOT bomb,1992
201,2,suicide NOT bomb,1992
178,3,suicide NOT bomb,1992
183,4,suicide NOT bomb,1992
191,1,suicide NOT bomb,1993
211,2,suicide NOT bomb,1993
225,3,suicide NOT bomb,1993
281,4,suicide NOT bomb,1993
211,1,suicide NOT bomb,1994
255,2,suicide NOT bomb,1994
214,3,suicide NOT bomb,1994
272,4,suicide NOT bomb,1994
205,1,suicide NOT bomb,1995
227,2,suicide NOT bomb,1995
272,3,suicide NOT bomb,1995
267,4,suicide NOT bomb,1995
253,1,suicide NOT bomb,1996
281,2,suicide NOT bomb,1996
203,3,suicide NOT bomb,1996
237,4,suicide NOT bomb,1996
290,1,suicide NOT bomb,1997
301,2,suicide NOT bomb,1997
229,3,suicide NOT bomb,1997
284,4,suicide NOT bomb,1997
270,1,suicide NOT bomb,1998
268,2,suicide NOT bomb,1998
224,3,suicide NOT bomb,1998
272,4,suicide NOT bomb,1998
226,1,suicide NOT bomb,1999
247,2,suicide NOT bomb,1999
232,3,suicide NOT bomb,1999
260,4,suicide NOT bomb,1999
227,1,suicide NOT bomb,2000
254,2,suicide NOT bomb,2000
241,3,suicide NOT bomb,2000
232,4,suicide NOT bomb,2000
211,1,suicide NOT bomb,2001
185,2,suicide NOT bomb,2001
221,3,suicide NOT bomb,2001
264,4,suicide NOT bomb,2001
288,1,suicide NOT bomb,2002
298,2,suicide NOT bomb,2002
238,3,suicide NOT bomb,2002
255,4,suicide NOT bomb,2002
233,1,suicide NOT bomb,2003
205,2,suicide NOT bomb,2003
291,3,suicide NOT bomb,2003
290,4,suicide NOT bomb,2003
244,1,suicide NOT bomb,2004
212,2,suicide NOT bomb,2004
199,3,suicide NOT bomb,2004
278,4,suicide NOT bomb,2004
292,1,suicide NOT bomb,2005
214,2,suicide NOT bomb,2005
218,3,suicide NOT bomb,2005
265,4,suicide NOT bomb,2005
258,1,suicide NOT bomb,2006
296,2,suicide NOT bomb,2006
315,3,suicide NOT bomb,2006
352,4,suicide NOT bomb,2006
315,1,suicide NOT bomb,2007
384,2,suicide NOT bomb,2007
293,3,suicide NOT bomb,2007
348,4,suicide NOT bomb,2007
309,1,suicide NOT bomb,2008
325,2,suicide NOT bomb,2008
298,3,suicide NOT bomb,2008
317,4,suicide NOT bomb,2008
348,1,suicide NOT bomb,2009
355,2,suicide NOT bomb,2009
355,3,suicide NOT bomb,2009
345,4,suicide NOT bomb,2009
318,1,suicide NOT bomb,2010
348,2,suicide NOT bomb,2010
341,3,suicide NOT bomb,2010
355,4,suicide NOT bomb,2010
313,1,suicide NOT bomb,2011
336,2,suicide NOT bomb,2011
371,3,suicide NOT bomb,2011
497,4,suicide NOT bomb,2011
388,1,suicide NOT bomb,2012
467,2,suicide NOT bomb,2012
333,3,suicide NOT bomb,2012
308,4,suicide NOT bomb,2012
326,1,suicide NOT bomb,2013
338,2,suicide NOT bomb,2013
516,3,suicide NOT bomb,2013
326,4,suicide NOT bomb,2013
676,1,suicide NOT bomb,2014
722,2,suicide NOT bomb,2014
685,3,suicide NOT bomb,2014
748,4,suicide NOT bomb,2014
843,1,suicide NOT bomb,2015
772,2,suicide NOT bomb,2015
727,3,suicide NOT bomb,2015
725,4,suicide NOT bomb,2015
755,1,suicide NOT bomb,2016
779,2,suicide NOT bomb,2016
690,3,suicide NOT bomb,2016
708,4,suicide NOT bomb,2016
