hits,quarter,term,year
1,3,veteran AND (PTSD OR shell shock),1925
0,4,veteran AND (PTSD OR shell shock),1925
1,1,veteran AND (PTSD OR shell shock),1926
1,2,veteran AND (PTSD OR shell shock),1926
0,3,veteran AND (PTSD OR shell shock),1926
0,4,veteran AND (PTSD OR shell shock),1926
0,1,veteran AND (PTSD OR shell shock),1927
0,2,veteran AND (PTSD OR shell shock),1927
0,3,veteran AND (PTSD OR shell shock),1927
0,4,veteran AND (PTSD OR shell shock),1927
0,1,veteran AND (PTSD OR shell shock),1928
0,2,veteran AND (PTSD OR shell shock),1928
1,3,veteran AND (PTSD OR shell shock),1928
1,4,veteran AND (PTSD OR shell shock),1928
0,1,veteran AND (PTSD OR shell shock),1929
0,2,veteran AND (PTSD OR shell shock),1929
0,3,veteran AND (PTSD OR shell shock),1929
1,4,veteran AND (PTSD OR shell shock),1929
0,1,veteran AND (PTSD OR shell shock),1930
0,2,veteran AND (PTSD OR shell shock),1930
0,3,veteran AND (PTSD OR shell shock),1930
0,4,veteran AND (PTSD OR shell shock),1930
0,1,veteran AND (PTSD OR shell shock),1931
0,2,veteran AND (PTSD OR shell shock),1931
0,3,veteran AND (PTSD OR shell shock),1931
2,4,veteran AND (PTSD OR shell shock),1931
1,1,veteran AND (PTSD OR shell shock),1932
1,2,veteran AND (PTSD OR shell shock),1932
1,3,veteran AND (PTSD OR shell shock),1932
2,4,veteran AND (PTSD OR shell shock),1932
0,1,veteran AND (PTSD OR shell shock),1933
2,2,veteran AND (PTSD OR shell shock),1933
0,3,veteran AND (PTSD OR shell shock),1933
0,4,veteran AND (PTSD OR shell shock),1933
1,1,veteran AND (PTSD OR shell shock),1934
0,2,veteran AND (PTSD OR shell shock),1934
1,3,veteran AND (PTSD OR shell shock),1934
1,4,veteran AND (PTSD OR shell shock),1934
0,1,veteran AND (PTSD OR shell shock),1935
0,2,veteran AND (PTSD OR shell shock),1935
0,3,veteran AND (PTSD OR shell shock),1935
0,4,veteran AND (PTSD OR shell shock),1935
0,1,veteran AND (PTSD OR shell shock),1936
0,2,veteran AND (PTSD OR shell shock),1936
0,3,veteran AND (PTSD OR shell shock),1936
0,4,veteran AND (PTSD OR shell shock),1936
0,1,veteran AND (PTSD OR shell shock),1937
1,2,veteran AND (PTSD OR shell shock),1937
1,3,veteran AND (PTSD OR shell shock),1937
0,4,veteran AND (PTSD OR shell shock),1937
1,1,veteran AND (PTSD OR shell shock),1938
1,2,veteran AND (PTSD OR shell shock),1938
0,3,veteran AND (PTSD OR shell shock),1938
0,4,veteran AND (PTSD OR shell shock),1938
0,1,veteran AND (PTSD OR shell shock),1939
0,2,veteran AND (PTSD OR shell shock),1939
0,3,veteran AND (PTSD OR shell shock),1939
0,4,veteran AND (PTSD OR shell shock),1939
1,1,veteran AND (PTSD OR shell shock),1940
0,2,veteran AND (PTSD OR shell shock),1940
1,3,veteran AND (PTSD OR shell shock),1940
0,4,veteran AND (PTSD OR shell shock),1940
0,1,veteran AND (PTSD OR shell shock),1941
0,2,veteran AND (PTSD OR shell shock),1941
0,3,veteran AND (PTSD OR shell shock),1941
0,4,veteran AND (PTSD OR shell shock),1941
0,1,veteran AND (PTSD OR shell shock),1942
2,2,veteran AND (PTSD OR shell shock),1942
0,3,veteran AND (PTSD OR shell shock),1942
0,4,veteran AND (PTSD OR shell shock),1942
0,1,veteran AND (PTSD OR shell shock),1943
0,2,veteran AND (PTSD OR shell shock),1943
0,3,veteran AND (PTSD OR shell shock),1943
3,4,veteran AND (PTSD OR shell shock),1943
0,1,veteran AND (PTSD OR shell shock),1944
1,2,veteran AND (PTSD OR shell shock),1944
0,3,veteran AND (PTSD OR shell shock),1944
1,4,veteran AND (PTSD OR shell shock),1944
0,1,veteran AND (PTSD OR shell shock),1945
0,2,veteran AND (PTSD OR shell shock),1945
1,3,veteran AND (PTSD OR shell shock),1945
1,4,veteran AND (PTSD OR shell shock),1945
0,1,veteran AND (PTSD OR shell shock),1946
0,2,veteran AND (PTSD OR shell shock),1946
0,3,veteran AND (PTSD OR shell shock),1946
0,4,veteran AND (PTSD OR shell shock),1946
0,1,veteran AND (PTSD OR shell shock),1947
0,2,veteran AND (PTSD OR shell shock),1947
0,3,veteran AND (PTSD OR shell shock),1947
0,4,veteran AND (PTSD OR shell shock),1947
1,1,veteran AND (PTSD OR shell shock),1948
0,2,veteran AND (PTSD OR shell shock),1948
0,3,veteran AND (PTSD OR shell shock),1948
0,4,veteran AND (PTSD OR shell shock),1948
0,1,veteran AND (PTSD OR shell shock),1949
0,2,veteran AND (PTSD OR shell shock),1949
0,3,veteran AND (PTSD OR shell shock),1949
0,4,veteran AND (PTSD OR shell shock),1949
0,1,veteran AND (PTSD OR shell shock),1950
1,2,veteran AND (PTSD OR shell shock),1950
0,3,veteran AND (PTSD OR shell shock),1950
0,4,veteran AND (PTSD OR shell shock),1950
0,1,veteran AND (PTSD OR shell shock),1951
0,2,veteran AND (PTSD OR shell shock),1951
0,3,veteran AND (PTSD OR shell shock),1951
0,4,veteran AND (PTSD OR shell shock),1951
0,1,veteran AND (PTSD OR shell shock),1952
0,2,veteran AND (PTSD OR shell shock),1952
0,3,veteran AND (PTSD OR shell shock),1952
0,4,veteran AND (PTSD OR shell shock),1952
0,1,veteran AND (PTSD OR shell shock),1953
0,2,veteran AND (PTSD OR shell shock),1953
0,3,veteran AND (PTSD OR shell shock),1953
0,4,veteran AND (PTSD OR shell shock),1953
0,1,veteran AND (PTSD OR shell shock),1954
0,2,veteran AND (PTSD OR shell shock),1954
0,3,veteran AND (PTSD OR shell shock),1954
0,4,veteran AND (PTSD OR shell shock),1954
0,1,veteran AND (PTSD OR shell shock),1955
0,2,veteran AND (PTSD OR shell shock),1955
0,3,veteran AND (PTSD OR shell shock),1955
0,4,veteran AND (PTSD OR shell shock),1955
0,1,veteran AND (PTSD OR shell shock),1956
0,2,veteran AND (PTSD OR shell shock),1956
0,3,veteran AND (PTSD OR shell shock),1956
0,4,veteran AND (PTSD OR shell shock),1956
0,1,veteran AND (PTSD OR shell shock),1957
0,2,veteran AND (PTSD OR shell shock),1957
0,3,veteran AND (PTSD OR shell shock),1957
0,4,veteran AND (PTSD OR shell shock),1957
0,1,veteran AND (PTSD OR shell shock),1958
0,2,veteran AND (PTSD OR shell shock),1958
0,3,veteran AND (PTSD OR shell shock),1958
1,4,veteran AND (PTSD OR shell shock),1958
0,1,veteran AND (PTSD OR shell shock),1959
0,2,veteran AND (PTSD OR shell shock),1959
0,3,veteran AND (PTSD OR shell shock),1959
0,4,veteran AND (PTSD OR shell shock),1959
0,1,veteran AND (PTSD OR shell shock),1960
0,2,veteran AND (PTSD OR shell shock),1960
0,3,veteran AND (PTSD OR shell shock),1960
0,4,veteran AND (PTSD OR shell shock),1960
0,1,veteran AND (PTSD OR shell shock),1961
0,2,veteran AND (PTSD OR shell shock),1961
0,3,veteran AND (PTSD OR shell shock),1961
0,4,veteran AND (PTSD OR shell shock),1961
0,1,veteran AND (PTSD OR shell shock),1962
0,2,veteran AND (PTSD OR shell shock),1962
0,3,veteran AND (PTSD OR shell shock),1962
0,4,veteran AND (PTSD OR shell shock),1962
0,1,veteran AND (PTSD OR shell shock),1963
0,2,veteran AND (PTSD OR shell shock),1963
0,3,veteran AND (PTSD OR shell shock),1963
0,4,veteran AND (PTSD OR shell shock),1963
0,1,veteran AND (PTSD OR shell shock),1964
0,2,veteran AND (PTSD OR shell shock),1964
0,3,veteran AND (PTSD OR shell shock),1964
0,4,veteran AND (PTSD OR shell shock),1964
0,1,veteran AND (PTSD OR shell shock),1965
0,2,veteran AND (PTSD OR shell shock),1965
0,3,veteran AND (PTSD OR shell shock),1965
0,4,veteran AND (PTSD OR shell shock),1965
0,1,veteran AND (PTSD OR shell shock),1966
0,2,veteran AND (PTSD OR shell shock),1966
0,3,veteran AND (PTSD OR shell shock),1966
0,4,veteran AND (PTSD OR shell shock),1966
0,1,veteran AND (PTSD OR shell shock),1967
0,2,veteran AND (PTSD OR shell shock),1967
0,3,veteran AND (PTSD OR shell shock),1967
0,4,veteran AND (PTSD OR shell shock),1967
0,1,veteran AND (PTSD OR shell shock),1968
0,2,veteran AND (PTSD OR shell shock),1968
0,3,veteran AND (PTSD OR shell shock),1968
0,4,veteran AND (PTSD OR shell shock),1968
0,1,veteran AND (PTSD OR shell shock),1969
0,2,veteran AND (PTSD OR shell shock),1969
0,3,veteran AND (PTSD OR shell shock),1969
0,4,veteran AND (PTSD OR shell shock),1969
0,1,veteran AND (PTSD OR shell shock),1970
0,2,veteran AND (PTSD OR shell shock),1970
0,3,veteran AND (PTSD OR shell shock),1970
0,4,veteran AND (PTSD OR shell shock),1970
0,1,veteran AND (PTSD OR shell shock),1971
0,2,veteran AND (PTSD OR shell shock),1971
0,3,veteran AND (PTSD OR shell shock),1971
0,4,veteran AND (PTSD OR shell shock),1971
0,1,veteran AND (PTSD OR shell shock),1972
0,2,veteran AND (PTSD OR shell shock),1972
2,3,veteran AND (PTSD OR shell shock),1972
0,4,veteran AND (PTSD OR shell shock),1972
0,1,veteran AND (PTSD OR shell shock),1973
0,2,veteran AND (PTSD OR shell shock),1973
0,3,veteran AND (PTSD OR shell shock),1973
0,4,veteran AND (PTSD OR shell shock),1973
0,1,veteran AND (PTSD OR shell shock),1974
0,2,veteran AND (PTSD OR shell shock),1974
0,3,veteran AND (PTSD OR shell shock),1974
0,4,veteran AND (PTSD OR shell shock),1974
0,1,veteran AND (PTSD OR shell shock),1975
0,2,veteran AND (PTSD OR shell shock),1975
0,3,veteran AND (PTSD OR shell shock),1975
0,4,veteran AND (PTSD OR shell shock),1975
0,1,veteran AND (PTSD OR shell shock),1976
0,2,veteran AND (PTSD OR shell shock),1976
0,3,veteran AND (PTSD OR shell shock),1976
0,4,veteran AND (PTSD OR shell shock),1976
0,1,veteran AND (PTSD OR shell shock),1977
0,2,veteran AND (PTSD OR shell shock),1977
0,3,veteran AND (PTSD OR shell shock),1977
1,4,veteran AND (PTSD OR shell shock),1977
0,1,veteran AND (PTSD OR shell shock),1978
0,2,veteran AND (PTSD OR shell shock),1978
0,3,veteran AND (PTSD OR shell shock),1978
0,4,veteran AND (PTSD OR shell shock),1978
0,1,veteran AND (PTSD OR shell shock),1979
1,2,veteran AND (PTSD OR shell shock),1979
0,3,veteran AND (PTSD OR shell shock),1979
0,4,veteran AND (PTSD OR shell shock),1979
0,1,veteran AND (PTSD OR shell shock),1980
0,2,veteran AND (PTSD OR shell shock),1980
2,3,veteran AND (PTSD OR shell shock),1980
0,4,veteran AND (PTSD OR shell shock),1980
0,1,veteran AND (PTSD OR shell shock),1981
0,2,veteran AND (PTSD OR shell shock),1981
0,3,veteran AND (PTSD OR shell shock),1981
0,4,veteran AND (PTSD OR shell shock),1981
1,1,veteran AND (PTSD OR shell shock),1982
0,2,veteran AND (PTSD OR shell shock),1982
1,3,veteran AND (PTSD OR shell shock),1982
1,4,veteran AND (PTSD OR shell shock),1982
1,1,veteran AND (PTSD OR shell shock),1983
0,2,veteran AND (PTSD OR shell shock),1983
0,3,veteran AND (PTSD OR shell shock),1983
1,4,veteran AND (PTSD OR shell shock),1983
3,1,veteran AND (PTSD OR shell shock),1984
1,2,veteran AND (PTSD OR shell shock),1984
0,3,veteran AND (PTSD OR shell shock),1984
3,4,veteran AND (PTSD OR shell shock),1984
2,1,veteran AND (PTSD OR shell shock),1985
2,2,veteran AND (PTSD OR shell shock),1985
0,3,veteran AND (PTSD OR shell shock),1985
1,4,veteran AND (PTSD OR shell shock),1985
0,1,veteran AND (PTSD OR shell shock),1986
2,2,veteran AND (PTSD OR shell shock),1986
1,3,veteran AND (PTSD OR shell shock),1986
0,4,veteran AND (PTSD OR shell shock),1986
0,1,veteran AND (PTSD OR shell shock),1987
4,2,veteran AND (PTSD OR shell shock),1987
0,3,veteran AND (PTSD OR shell shock),1987
3,4,veteran AND (PTSD OR shell shock),1987
1,1,veteran AND (PTSD OR shell shock),1988
2,2,veteran AND (PTSD OR shell shock),1988
0,3,veteran AND (PTSD OR shell shock),1988
2,4,veteran AND (PTSD OR shell shock),1988
3,1,veteran AND (PTSD OR shell shock),1989
3,2,veteran AND (PTSD OR shell shock),1989
0,3,veteran AND (PTSD OR shell shock),1989
0,4,veteran AND (PTSD OR shell shock),1989
1,1,veteran AND (PTSD OR shell shock),1990
3,2,veteran AND (PTSD OR shell shock),1990
0,3,veteran AND (PTSD OR shell shock),1990
0,4,veteran AND (PTSD OR shell shock),1990
4,1,veteran AND (PTSD OR shell shock),1991
2,2,veteran AND (PTSD OR shell shock),1991
1,3,veteran AND (PTSD OR shell shock),1991
0,4,veteran AND (PTSD OR shell shock),1991
0,1,veteran AND (PTSD OR shell shock),1992
0,2,veteran AND (PTSD OR shell shock),1992
1,3,veteran AND (PTSD OR shell shock),1992
4,4,veteran AND (PTSD OR shell shock),1992
2,1,veteran AND (PTSD OR shell shock),1993
4,2,veteran AND (PTSD OR shell shock),1993
2,3,veteran AND (PTSD OR shell shock),1993
2,4,veteran AND (PTSD OR shell shock),1993
0,1,veteran AND (PTSD OR shell shock),1994
1,2,veteran AND (PTSD OR shell shock),1994
0,3,veteran AND (PTSD OR shell shock),1994
3,4,veteran AND (PTSD OR shell shock),1994
1,1,veteran AND (PTSD OR shell shock),1995
2,2,veteran AND (PTSD OR shell shock),1995
1,3,veteran AND (PTSD OR shell shock),1995
0,4,veteran AND (PTSD OR shell shock),1995
0,1,veteran AND (PTSD OR shell shock),1996
1,2,veteran AND (PTSD OR shell shock),1996
2,3,veteran AND (PTSD OR shell shock),1996
3,4,veteran AND (PTSD OR shell shock),1996
2,1,veteran AND (PTSD OR shell shock),1997
0,2,veteran AND (PTSD OR shell shock),1997
1,3,veteran AND (PTSD OR shell shock),1997
3,4,veteran AND (PTSD OR shell shock),1997
2,1,veteran AND (PTSD OR shell shock),1998
3,2,veteran AND (PTSD OR shell shock),1998
2,3,veteran AND (PTSD OR shell shock),1998
2,4,veteran AND (PTSD OR shell shock),1998
1,1,veteran AND (PTSD OR shell shock),1999
3,2,veteran AND (PTSD OR shell shock),1999
1,3,veteran AND (PTSD OR shell shock),1999
1,4,veteran AND (PTSD OR shell shock),1999
1,1,veteran AND (PTSD OR shell shock),2000
1,2,veteran AND (PTSD OR shell shock),2000
2,3,veteran AND (PTSD OR shell shock),2000
1,4,veteran AND (PTSD OR shell shock),2000
0,1,veteran AND (PTSD OR shell shock),2001
0,2,veteran AND (PTSD OR shell shock),2001
1,3,veteran AND (PTSD OR shell shock),2001
5,4,veteran AND (PTSD OR shell shock),2001
2,1,veteran AND (PTSD OR shell shock),2002
1,2,veteran AND (PTSD OR shell shock),2002
0,3,veteran AND (PTSD OR shell shock),2002
4,4,veteran AND (PTSD OR shell shock),2002
5,1,veteran AND (PTSD OR shell shock),2003
1,2,veteran AND (PTSD OR shell shock),2003
1,3,veteran AND (PTSD OR shell shock),2003
1,4,veteran AND (PTSD OR shell shock),2003
5,1,veteran AND (PTSD OR shell shock),2004
2,2,veteran AND (PTSD OR shell shock),2004
0,3,veteran AND (PTSD OR shell shock),2004
1,4,veteran AND (PTSD OR shell shock),2004
1,1,veteran AND (PTSD OR shell shock),2005
4,2,veteran AND (PTSD OR shell shock),2005
2,3,veteran AND (PTSD OR shell shock),2005
2,4,veteran AND (PTSD OR shell shock),2005
3,1,veteran AND (PTSD OR shell shock),2006
4,2,veteran AND (PTSD OR shell shock),2006
4,3,veteran AND (PTSD OR shell shock),2006
2,4,veteran AND (PTSD OR shell shock),2006
10,1,veteran AND (PTSD OR shell shock),2007
12,2,veteran AND (PTSD OR shell shock),2007
10,3,veteran AND (PTSD OR shell shock),2007
6,4,veteran AND (PTSD OR shell shock),2007
13,1,veteran AND (PTSD OR shell shock),2008
11,2,veteran AND (PTSD OR shell shock),2008
5,3,veteran AND (PTSD OR shell shock),2008
12,4,veteran AND (PTSD OR shell shock),2008
13,1,veteran AND (PTSD OR shell shock),2009
6,2,veteran AND (PTSD OR shell shock),2009
17,3,veteran AND (PTSD OR shell shock),2009
17,4,veteran AND (PTSD OR shell shock),2009
10,1,veteran AND (PTSD OR shell shock),2010
9,2,veteran AND (PTSD OR shell shock),2010
11,3,veteran AND (PTSD OR shell shock),2010
10,4,veteran AND (PTSD OR shell shock),2010
7,1,veteran AND (PTSD OR shell shock),2011
15,2,veteran AND (PTSD OR shell shock),2011
11,3,veteran AND (PTSD OR shell shock),2011
17,4,veteran AND (PTSD OR shell shock),2011
16,1,veteran AND (PTSD OR shell shock),2012
25,2,veteran AND (PTSD OR shell shock),2012
11,3,veteran AND (PTSD OR shell shock),2012
14,4,veteran AND (PTSD OR shell shock),2012
29,1,veteran AND (PTSD OR shell shock),2013
6,2,veteran AND (PTSD OR shell shock),2013
30,3,veteran AND (PTSD OR shell shock),2013
12,4,veteran AND (PTSD OR shell shock),2013
19,1,veteran AND (PTSD OR shell shock),2014
44,2,veteran AND (PTSD OR shell shock),2014
22,3,veteran AND (PTSD OR shell shock),2014
32,4,veteran AND (PTSD OR shell shock),2014
40,1,veteran AND (PTSD OR shell shock),2015
31,2,veteran AND (PTSD OR shell shock),2015
22,3,veteran AND (PTSD OR shell shock),2015
17,4,veteran AND (PTSD OR shell shock),2015
23,1,veteran AND (PTSD OR shell shock),2016
22,2,veteran AND (PTSD OR shell shock),2016
19,3,veteran AND (PTSD OR shell shock),2016
32,4,veteran AND (PTSD OR shell shock),2016
