hits,quarter,term,year
0,4,mental illness AND violen*,1929
1,1,mental illness AND violen*,1930
0,2,mental illness AND violen*,1930
0,3,mental illness AND violen*,1930
0,4,mental illness AND violen*,1930
0,1,mental illness AND violen*,1931
0,2,mental illness AND violen*,1931
0,3,mental illness AND violen*,1931
0,4,mental illness AND violen*,1931
0,1,mental illness AND violen*,1932
1,2,mental illness AND violen*,1932
0,3,mental illness AND violen*,1932
1,4,mental illness AND violen*,1932
0,1,mental illness AND violen*,1933
1,2,mental illness AND violen*,1933
0,3,mental illness AND violen*,1933
0,4,mental illness AND violen*,1933
0,1,mental illness AND violen*,1934
0,2,mental illness AND violen*,1934
0,3,mental illness AND violen*,1934
0,4,mental illness AND violen*,1934
0,2,mental illness AND violen*,1935
0,3,mental illness AND violen*,1935
0,4,mental illness AND violen*,1935
0,1,mental illness AND violen*,1936
0,2,mental illness AND violen*,1936
0,3,mental illness AND violen*,1936
0,4,mental illness AND violen*,1936
0,1,mental illness AND violen*,1937
1,2,mental illness AND violen*,1937
0,3,mental illness AND violen*,1937
0,4,mental illness AND violen*,1937
0,1,mental illness AND violen*,1938
0,2,mental illness AND violen*,1938
0,3,mental illness AND violen*,1938
1,4,mental illness AND violen*,1938
0,1,mental illness AND violen*,1939
0,2,mental illness AND violen*,1939
0,3,mental illness AND violen*,1939
0,4,mental illness AND violen*,1939
0,1,mental illness AND violen*,1940
0,2,mental illness AND violen*,1940
0,3,mental illness AND violen*,1940
0,4,mental illness AND violen*,1940
0,1,mental illness AND violen*,1941
0,2,mental illness AND violen*,1941
0,3,mental illness AND violen*,1941
1,4,mental illness AND violen*,1941
0,1,mental illness AND violen*,1942
0,2,mental illness AND violen*,1942
0,3,mental illness AND violen*,1942
0,4,mental illness AND violen*,1942
0,1,mental illness AND violen*,1943
0,2,mental illness AND violen*,1943
0,3,mental illness AND violen*,1943
1,4,mental illness AND violen*,1943
0,1,mental illness AND violen*,1944
0,2,mental illness AND violen*,1944
0,3,mental illness AND violen*,1944
1,4,mental illness AND violen*,1944
0,1,mental illness AND violen*,1945
0,2,mental illness AND violen*,1945
0,3,mental illness AND violen*,1945
2,4,mental illness AND violen*,1945
0,1,mental illness AND violen*,1946
0,2,mental illness AND violen*,1946
0,3,mental illness AND violen*,1946
3,4,mental illness AND violen*,1946
0,1,mental illness AND violen*,1947
0,2,mental illness AND violen*,1947
1,3,mental illness AND violen*,1947
1,4,mental illness AND violen*,1947
0,1,mental illness AND violen*,1948
0,2,mental illness AND violen*,1948
0,3,mental illness AND violen*,1948
1,4,mental illness AND violen*,1948
0,1,mental illness AND violen*,1949
0,2,mental illness AND violen*,1949
2,3,mental illness AND violen*,1949
3,4,mental illness AND violen*,1949
1,1,mental illness AND violen*,1950
0,2,mental illness AND violen*,1950
0,3,mental illness AND violen*,1950
0,4,mental illness AND violen*,1950
0,1,mental illness AND violen*,1951
1,2,mental illness AND violen*,1951
0,3,mental illness AND violen*,1951
1,4,mental illness AND violen*,1951
1,1,mental illness AND violen*,1952
3,2,mental illness AND violen*,1952
2,3,mental illness AND violen*,1952
1,4,mental illness AND violen*,1952
1,1,mental illness AND violen*,1953
1,2,mental illness AND violen*,1953
1,3,mental illness AND violen*,1953
1,4,mental illness AND violen*,1953
0,1,mental illness AND violen*,1954
1,2,mental illness AND violen*,1954
1,3,mental illness AND violen*,1954
1,4,mental illness AND violen*,1954
1,1,mental illness AND violen*,1955
0,2,mental illness AND violen*,1955
0,3,mental illness AND violen*,1955
3,4,mental illness AND violen*,1955
3,1,mental illness AND violen*,1956
1,2,mental illness AND violen*,1956
2,3,mental illness AND violen*,1956
0,4,mental illness AND violen*,1956
3,1,mental illness AND violen*,1957
1,2,mental illness AND violen*,1957
1,3,mental illness AND violen*,1957
1,4,mental illness AND violen*,1957
2,1,mental illness AND violen*,1958
1,2,mental illness AND violen*,1958
1,3,mental illness AND violen*,1958
2,4,mental illness AND violen*,1958
1,1,mental illness AND violen*,1959
1,2,mental illness AND violen*,1959
0,3,mental illness AND violen*,1959
3,4,mental illness AND violen*,1959
1,1,mental illness AND violen*,1960
1,2,mental illness AND violen*,1960
3,3,mental illness AND violen*,1960
4,4,mental illness AND violen*,1960
0,1,mental illness AND violen*,1961
0,2,mental illness AND violen*,1961
0,3,mental illness AND violen*,1961
3,4,mental illness AND violen*,1961
2,1,mental illness AND violen*,1962
2,2,mental illness AND violen*,1962
0,3,mental illness AND violen*,1962
1,4,mental illness AND violen*,1962
0,1,mental illness AND violen*,1963
3,2,mental illness AND violen*,1963
0,3,mental illness AND violen*,1963
4,4,mental illness AND violen*,1963
2,1,mental illness AND violen*,1964
1,2,mental illness AND violen*,1964
3,3,mental illness AND violen*,1964
3,4,mental illness AND violen*,1964
0,1,mental illness AND violen*,1965
1,2,mental illness AND violen*,1965
0,3,mental illness AND violen*,1965
1,4,mental illness AND violen*,1965
0,1,mental illness AND violen*,1966
2,2,mental illness AND violen*,1966
3,3,mental illness AND violen*,1966
4,4,mental illness AND violen*,1966
2,1,mental illness AND violen*,1967
1,2,mental illness AND violen*,1967
0,3,mental illness AND violen*,1967
2,4,mental illness AND violen*,1967
1,1,mental illness AND violen*,1968
3,2,mental illness AND violen*,1968
2,3,mental illness AND violen*,1968
4,4,mental illness AND violen*,1968
0,1,mental illness AND violen*,1969
2,2,mental illness AND violen*,1969
0,3,mental illness AND violen*,1969
1,4,mental illness AND violen*,1969
3,1,mental illness AND violen*,1970
4,2,mental illness AND violen*,1970
2,3,mental illness AND violen*,1970
3,4,mental illness AND violen*,1970
5,1,mental illness AND violen*,1971
4,2,mental illness AND violen*,1971
1,3,mental illness AND violen*,1971
5,4,mental illness AND violen*,1971
0,1,mental illness AND violen*,1972
4,2,mental illness AND violen*,1972
4,3,mental illness AND violen*,1972
5,4,mental illness AND violen*,1972
4,1,mental illness AND violen*,1973
1,2,mental illness AND violen*,1973
5,3,mental illness AND violen*,1973
1,4,mental illness AND violen*,1973
6,1,mental illness AND violen*,1974
1,2,mental illness AND violen*,1974
1,3,mental illness AND violen*,1974
1,4,mental illness AND violen*,1974
3,1,mental illness AND violen*,1975
2,2,mental illness AND violen*,1975
7,3,mental illness AND violen*,1975
0,4,mental illness AND violen*,1975
6,1,mental illness AND violen*,1976
1,2,mental illness AND violen*,1976
1,3,mental illness AND violen*,1976
3,4,mental illness AND violen*,1976
4,1,mental illness AND violen*,1977
3,2,mental illness AND violen*,1977
3,3,mental illness AND violen*,1977
4,4,mental illness AND violen*,1977
4,1,mental illness AND violen*,1978
3,2,mental illness AND violen*,1978
1,3,mental illness AND violen*,1978
3,4,mental illness AND violen*,1978
3,1,mental illness AND violen*,1979
3,2,mental illness AND violen*,1979
3,3,mental illness AND violen*,1979
2,4,mental illness AND violen*,1979
4,1,mental illness AND violen*,1980
5,2,mental illness AND violen*,1980
3,3,mental illness AND violen*,1980
5,4,mental illness AND violen*,1980
4,1,mental illness AND violen*,1981
6,2,mental illness AND violen*,1981
8,3,mental illness AND violen*,1981
1,4,mental illness AND violen*,1981
4,1,mental illness AND violen*,1982
14,2,mental illness AND violen*,1982
5,3,mental illness AND violen*,1982
2,4,mental illness AND violen*,1982
2,1,mental illness AND violen*,1983
4,2,mental illness AND violen*,1983
1,3,mental illness AND violen*,1983
3,4,mental illness AND violen*,1983
6,1,mental illness AND violen*,1984
5,2,mental illness AND violen*,1984
3,3,mental illness AND violen*,1984
2,4,mental illness AND violen*,1984
4,1,mental illness AND violen*,1985
5,2,mental illness AND violen*,1985
1,3,mental illness AND violen*,1985
3,4,mental illness AND violen*,1985
3,1,mental illness AND violen*,1986
5,2,mental illness AND violen*,1986
6,3,mental illness AND violen*,1986
4,4,mental illness AND violen*,1986
4,1,mental illness AND violen*,1987
7,2,mental illness AND violen*,1987
4,3,mental illness AND violen*,1987
5,4,mental illness AND violen*,1987
5,1,mental illness AND violen*,1988
1,2,mental illness AND violen*,1988
5,3,mental illness AND violen*,1988
7,4,mental illness AND violen*,1988
3,1,mental illness AND violen*,1989
4,2,mental illness AND violen*,1989
7,3,mental illness AND violen*,1989
3,4,mental illness AND violen*,1989
1,1,mental illness AND violen*,1990
6,2,mental illness AND violen*,1990
6,3,mental illness AND violen*,1990
1,4,mental illness AND violen*,1990
6,1,mental illness AND violen*,1991
1,2,mental illness AND violen*,1991
1,3,mental illness AND violen*,1991
6,4,mental illness AND violen*,1991
4,1,mental illness AND violen*,1992
1,2,mental illness AND violen*,1992
8,3,mental illness AND violen*,1992
5,4,mental illness AND violen*,1992
14,1,mental illness AND violen*,1993
3,2,mental illness AND violen*,1993
11,3,mental illness AND violen*,1993
4,4,mental illness AND violen*,1993
5,1,mental illness AND violen*,1994
15,2,mental illness AND violen*,1994
10,3,mental illness AND violen*,1994
8,4,mental illness AND violen*,1994
11,1,mental illness AND violen*,1995
6,2,mental illness AND violen*,1995
10,3,mental illness AND violen*,1995
8,4,mental illness AND violen*,1995
9,1,mental illness AND violen*,1996
9,2,mental illness AND violen*,1996
4,3,mental illness AND violen*,1996
12,4,mental illness AND violen*,1996
7,1,mental illness AND violen*,1997
9,2,mental illness AND violen*,1997
5,3,mental illness AND violen*,1997
6,4,mental illness AND violen*,1997
10,1,mental illness AND violen*,1998
9,2,mental illness AND violen*,1998
12,3,mental illness AND violen*,1998
9,4,mental illness AND violen*,1998
14,1,mental illness AND violen*,1999
27,2,mental illness AND violen*,1999
23,3,mental illness AND violen*,1999
32,4,mental illness AND violen*,1999
15,1,mental illness AND violen*,2000
20,2,mental illness AND violen*,2000
15,3,mental illness AND violen*,2000
7,4,mental illness AND violen*,2000
13,1,mental illness AND violen*,2001
10,2,mental illness AND violen*,2001
8,3,mental illness AND violen*,2001
6,4,mental illness AND violen*,2001
17,1,mental illness AND violen*,2002
20,2,mental illness AND violen*,2002
4,3,mental illness AND violen*,2002
8,4,mental illness AND violen*,2002
13,1,mental illness AND violen*,2003
10,2,mental illness AND violen*,2003
7,3,mental illness AND violen*,2003
11,4,mental illness AND violen*,2003
8,1,mental illness AND violen*,2004
7,2,mental illness AND violen*,2004
5,3,mental illness AND violen*,2004
10,4,mental illness AND violen*,2004
7,1,mental illness AND violen*,2005
9,2,mental illness AND violen*,2005
4,3,mental illness AND violen*,2005
11,4,mental illness AND violen*,2005
8,1,mental illness AND violen*,2006
6,2,mental illness AND violen*,2006
9,3,mental illness AND violen*,2006
7,4,mental illness AND violen*,2006
15,1,mental illness AND violen*,2007
26,2,mental illness AND violen*,2007
7,3,mental illness AND violen*,2007
6,4,mental illness AND violen*,2007
12,1,mental illness AND violen*,2008
8,2,mental illness AND violen*,2008
5,3,mental illness AND violen*,2008
7,4,mental illness AND violen*,2008
13,1,mental illness AND violen*,2009
11,2,mental illness AND violen*,2009
5,3,mental illness AND violen*,2009
12,4,mental illness AND violen*,2009
7,1,mental illness AND violen*,2010
13,2,mental illness AND violen*,2010
5,3,mental illness AND violen*,2010
15,4,mental illness AND violen*,2010
33,1,mental illness AND violen*,2011
10,2,mental illness AND violen*,2011
21,3,mental illness AND violen*,2011
24,4,mental illness AND violen*,2011
9,1,mental illness AND violen*,2012
15,2,mental illness AND violen*,2012
19,3,mental illness AND violen*,2012
41,4,mental illness AND violen*,2012
48,1,mental illness AND violen*,2013
22,2,mental illness AND violen*,2013
28,3,mental illness AND violen*,2013
18,4,mental illness AND violen*,2013
30,1,mental illness AND violen*,2014
60,2,mental illness AND violen*,2014
54,3,mental illness AND violen*,2014
62,4,mental illness AND violen*,2014
55,1,mental illness AND violen*,2015
52,2,mental illness AND violen*,2015
89,3,mental illness AND violen*,2015
78,4,mental illness AND violen*,2015
64,1,mental illness AND violen*,2016
69,2,mental illness AND violen*,2016
59,3,mental illness AND violen*,2016
30,4,mental illness AND violen*,2016
