hits,quarter,term,year
8,1,major depressive disorder,1938
4,2,major depressive disorder,1938
1,3,major depressive disorder,1938
2,4,major depressive disorder,1938
3,1,major depressive disorder,1939
2,2,major depressive disorder,1939
1,3,major depressive disorder,1939
3,4,major depressive disorder,1939
1,1,major depressive disorder,1940
0,2,major depressive disorder,1940
0,3,major depressive disorder,1940
1,4,major depressive disorder,1940
0,1,major depressive disorder,1941
0,2,major depressive disorder,1941
0,3,major depressive disorder,1941
1,4,major depressive disorder,1941
0,1,major depressive disorder,1942
0,2,major depressive disorder,1942
1,3,major depressive disorder,1942
0,4,major depressive disorder,1942
0,1,major depressive disorder,1943
0,2,major depressive disorder,1943
2,3,major depressive disorder,1943
1,4,major depressive disorder,1943
0,1,major depressive disorder,1944
0,2,major depressive disorder,1944
2,3,major depressive disorder,1944
1,4,major depressive disorder,1944
2,1,major depressive disorder,1945
0,2,major depressive disorder,1945
0,3,major depressive disorder,1945
0,4,major depressive disorder,1945
0,1,major depressive disorder,1946
0,2,major depressive disorder,1946
2,3,major depressive disorder,1946
18,4,major depressive disorder,1946
18,1,major depressive disorder,1947
11,2,major depressive disorder,1947
6,3,major depressive disorder,1947
8,4,major depressive disorder,1947
4,1,major depressive disorder,1948
1,2,major depressive disorder,1948
0,3,major depressive disorder,1948
10,4,major depressive disorder,1948
4,1,major depressive disorder,1949
4,2,major depressive disorder,1949
10,3,major depressive disorder,1949
2,1,major depressive disorder,1950
3,2,major depressive disorder,1950
2,3,major depressive disorder,1950
0,4,major depressive disorder,1950
0,1,major depressive disorder,1951
1,2,major depressive disorder,1951
2,3,major depressive disorder,1951
0,4,major depressive disorder,1951
0,1,major depressive disorder,1952
3,2,major depressive disorder,1952
0,3,major depressive disorder,1952
5,4,major depressive disorder,1952
6,1,major depressive disorder,1953
1,2,major depressive disorder,1953
1,3,major depressive disorder,1953
4,4,major depressive disorder,1953
6,1,major depressive disorder,1954
0,2,major depressive disorder,1954
0,3,major depressive disorder,1954
0,4,major depressive disorder,1954
1,1,major depressive disorder,1955
3,2,major depressive disorder,1955
1,3,major depressive disorder,1955
6,4,major depressive disorder,1955
3,1,major depressive disorder,1956
0,2,major depressive disorder,1956
4,3,major depressive disorder,1956
0,4,major depressive disorder,1956
2,1,major depressive disorder,1957
0,2,major depressive disorder,1957
3,3,major depressive disorder,1957
3,4,major depressive disorder,1957
6,1,major depressive disorder,1958
5,2,major depressive disorder,1958
1,3,major depressive disorder,1958
2,4,major depressive disorder,1958
0,1,major depressive disorder,1959
1,2,major depressive disorder,1959
1,3,major depressive disorder,1959
0,4,major depressive disorder,1959
2,1,major depressive disorder,1960
0,2,major depressive disorder,1960
0,3,major depressive disorder,1960
1,4,major depressive disorder,1960
0,1,major depressive disorder,1961
0,2,major depressive disorder,1961
0,3,major depressive disorder,1961
1,4,major depressive disorder,1961
4,1,major depressive disorder,1962
2,2,major depressive disorder,1962
1,3,major depressive disorder,1962
2,4,major depressive disorder,1962
0,1,major depressive disorder,1963
1,2,major depressive disorder,1963
0,3,major depressive disorder,1963
0,4,major depressive disorder,1963
0,1,major depressive disorder,1964
0,2,major depressive disorder,1964
0,3,major depressive disorder,1964
1,4,major depressive disorder,1964
1,1,major depressive disorder,1965
1,2,major depressive disorder,1965
0,3,major depressive disorder,1965
1,4,major depressive disorder,1965
0,1,major depressive disorder,1966
1,2,major depressive disorder,1966
1,3,major depressive disorder,1966
1,4,major depressive disorder,1966
1,1,major depressive disorder,1967
1,2,major depressive disorder,1967
1,3,major depressive disorder,1967
0,4,major depressive disorder,1967
0,1,major depressive disorder,1968
3,2,major depressive disorder,1968
0,3,major depressive disorder,1968
0,4,major depressive disorder,1968
1,1,major depressive disorder,1969
2,2,major depressive disorder,1969
2,3,major depressive disorder,1969
1,4,major depressive disorder,1969
0,1,major depressive disorder,1970
0,2,major depressive disorder,1970
1,3,major depressive disorder,1970
0,4,major depressive disorder,1970
0,1,major depressive disorder,1971
0,2,major depressive disorder,1971
1,3,major depressive disorder,1971
0,4,major depressive disorder,1971
0,1,major depressive disorder,1972
1,2,major depressive disorder,1972
1,3,major depressive disorder,1972
1,4,major depressive disorder,1972
0,1,major depressive disorder,1973
0,2,major depressive disorder,1973
0,3,major depressive disorder,1973
1,4,major depressive disorder,1973
2,1,major depressive disorder,1974
0,2,major depressive disorder,1974
3,3,major depressive disorder,1974
5,4,major depressive disorder,1974
3,1,major depressive disorder,1975
3,2,major depressive disorder,1975
1,3,major depressive disorder,1975
1,4,major depressive disorder,1975
1,1,major depressive disorder,1976
0,2,major depressive disorder,1976
0,3,major depressive disorder,1976
0,4,major depressive disorder,1976
0,1,major depressive disorder,1977
0,2,major depressive disorder,1977
0,3,major depressive disorder,1977
1,4,major depressive disorder,1977
0,1,major depressive disorder,1978
0,2,major depressive disorder,1978
0,3,major depressive disorder,1978
0,4,major depressive disorder,1978
0,1,major depressive disorder,1979
0,2,major depressive disorder,1979
2,3,major depressive disorder,1979
1,4,major depressive disorder,1979
0,1,major depressive disorder,1980
0,2,major depressive disorder,1980
0,3,major depressive disorder,1980
0,4,major depressive disorder,1980
0,1,major depressive disorder,1981
0,2,major depressive disorder,1981
1,3,major depressive disorder,1981
1,4,major depressive disorder,1981
2,1,major depressive disorder,1982
4,2,major depressive disorder,1982
3,3,major depressive disorder,1982
2,4,major depressive disorder,1982
0,1,major depressive disorder,1983
2,2,major depressive disorder,1983
0,3,major depressive disorder,1983
3,4,major depressive disorder,1983
2,1,major depressive disorder,1984
2,2,major depressive disorder,1984
0,3,major depressive disorder,1984
0,4,major depressive disorder,1984
0,1,major depressive disorder,1985
1,2,major depressive disorder,1985
1,3,major depressive disorder,1985
4,4,major depressive disorder,1985
0,1,major depressive disorder,1986
0,2,major depressive disorder,1986
0,3,major depressive disorder,1986
0,4,major depressive disorder,1986
0,1,major depressive disorder,1987
1,2,major depressive disorder,1987
1,3,major depressive disorder,1987
1,4,major depressive disorder,1987
2,1,major depressive disorder,1988
1,2,major depressive disorder,1988
0,3,major depressive disorder,1988
2,4,major depressive disorder,1988
4,1,major depressive disorder,1989
1,2,major depressive disorder,1989
2,3,major depressive disorder,1989
2,4,major depressive disorder,1989
2,1,major depressive disorder,1990
2,2,major depressive disorder,1990
3,3,major depressive disorder,1990
2,4,major depressive disorder,1990
3,1,major depressive disorder,1991
0,2,major depressive disorder,1991
3,3,major depressive disorder,1991
2,4,major depressive disorder,1991
4,1,major depressive disorder,1992
2,2,major depressive disorder,1992
3,3,major depressive disorder,1992
3,4,major depressive disorder,1992
2,1,major depressive disorder,1993
4,2,major depressive disorder,1993
6,3,major depressive disorder,1993
5,4,major depressive disorder,1993
3,1,major depressive disorder,1994
2,2,major depressive disorder,1994
3,3,major depressive disorder,1994
7,4,major depressive disorder,1994
5,1,major depressive disorder,1995
0,2,major depressive disorder,1995
0,3,major depressive disorder,1995
3,4,major depressive disorder,1995
2,1,major depressive disorder,1996
1,2,major depressive disorder,1996
1,3,major depressive disorder,1996
1,4,major depressive disorder,1996
3,1,major depressive disorder,1997
3,2,major depressive disorder,1997
2,3,major depressive disorder,1997
6,4,major depressive disorder,1997
5,1,major depressive disorder,1998
1,2,major depressive disorder,1998
2,3,major depressive disorder,1998
2,4,major depressive disorder,1998
6,1,major depressive disorder,1999
6,2,major depressive disorder,1999
5,3,major depressive disorder,1999
4,4,major depressive disorder,1999
1,1,major depressive disorder,2000
3,2,major depressive disorder,2000
2,3,major depressive disorder,2000
3,4,major depressive disorder,2000
2,1,major depressive disorder,2001
6,2,major depressive disorder,2001
3,3,major depressive disorder,2001
4,4,major depressive disorder,2001
1,1,major depressive disorder,2002
6,2,major depressive disorder,2002
4,3,major depressive disorder,2002
3,4,major depressive disorder,2002
2,1,major depressive disorder,2003
2,2,major depressive disorder,2003
2,3,major depressive disorder,2003
5,4,major depressive disorder,2003
9,1,major depressive disorder,2004
2,2,major depressive disorder,2004
4,3,major depressive disorder,2004
6,4,major depressive disorder,2004
5,1,major depressive disorder,2005
5,2,major depressive disorder,2005
0,3,major depressive disorder,2005
3,4,major depressive disorder,2005
7,1,major depressive disorder,2006
6,2,major depressive disorder,2006
4,3,major depressive disorder,2006
2,4,major depressive disorder,2006
8,1,major depressive disorder,2007
8,2,major depressive disorder,2007
12,3,major depressive disorder,2007
10,4,major depressive disorder,2007
11,1,major depressive disorder,2008
9,2,major depressive disorder,2008
10,3,major depressive disorder,2008
7,4,major depressive disorder,2008
7,1,major depressive disorder,2009
7,2,major depressive disorder,2009
5,3,major depressive disorder,2009
5,4,major depressive disorder,2009
5,1,major depressive disorder,2010
3,2,major depressive disorder,2010
7,3,major depressive disorder,2010
4,4,major depressive disorder,2010
7,1,major depressive disorder,2011
4,2,major depressive disorder,2011
8,3,major depressive disorder,2011
9,4,major depressive disorder,2011
7,1,major depressive disorder,2012
9,2,major depressive disorder,2012
12,3,major depressive disorder,2012
5,4,major depressive disorder,2012
9,1,major depressive disorder,2013
7,2,major depressive disorder,2013
9,3,major depressive disorder,2013
10,4,major depressive disorder,2013
9,1,major depressive disorder,2014
9,2,major depressive disorder,2014
9,3,major depressive disorder,2014
12,4,major depressive disorder,2014
9,1,major depressive disorder,2015
15,2,major depressive disorder,2015
6,3,major depressive disorder,2015
11,4,major depressive disorder,2015
6,1,major depressive disorder,2016
2,2,major depressive disorder,2016
9,3,major depressive disorder,2016
11,4,major depressive disorder,2016
