hits,quarter,term,year
3,4,mental health OR mental illness,1925
2,1,mental health OR mental illness,1926
5,2,mental health OR mental illness,1926
8,3,mental health OR mental illness,1926
3,4,mental health OR mental illness,1926
6,1,mental health OR mental illness,1927
8,2,mental health OR mental illness,1927
1,3,mental health OR mental illness,1927
4,4,mental health OR mental illness,1927
5,1,mental health OR mental illness,1928
7,2,mental health OR mental illness,1928
0,3,mental health OR mental illness,1928
10,4,mental health OR mental illness,1928
2,1,mental health OR mental illness,1929
2,2,mental health OR mental illness,1929
8,3,mental health OR mental illness,1929
10,4,mental health OR mental illness,1929
13,1,mental health OR mental illness,1930
14,2,mental health OR mental illness,1930
8,3,mental health OR mental illness,1930
4,4,mental health OR mental illness,1930
5,1,mental health OR mental illness,1931
12,2,mental health OR mental illness,1931
4,3,mental health OR mental illness,1931
4,4,mental health OR mental illness,1931
11,1,mental health OR mental illness,1932
10,2,mental health OR mental illness,1932
6,3,mental health OR mental illness,1932
12,4,mental health OR mental illness,1932
7,1,mental health OR mental illness,1933
5,2,mental health OR mental illness,1933
4,3,mental health OR mental illness,1933
4,4,mental health OR mental illness,1933
6,1,mental health OR mental illness,1934
5,2,mental health OR mental illness,1934
3,3,mental health OR mental illness,1934
17,4,mental health OR mental illness,1934
6,1,mental health OR mental illness,1935
5,2,mental health OR mental illness,1935
2,3,mental health OR mental illness,1935
3,4,mental health OR mental illness,1935
7,1,mental health OR mental illness,1936
6,2,mental health OR mental illness,1936
2,3,mental health OR mental illness,1936
14,4,mental health OR mental illness,1936
6,1,mental health OR mental illness,1937
10,2,mental health OR mental illness,1937
7,3,mental health OR mental illness,1937
14,4,mental health OR mental illness,1937
6,1,mental health OR mental illness,1938
12,2,mental health OR mental illness,1938
8,3,mental health OR mental illness,1938
11,4,mental health OR mental illness,1938
13,1,mental health OR mental illness,1939
14,2,mental health OR mental illness,1939
2,3,mental health OR mental illness,1939
3,4,mental health OR mental illness,1939
8,1,mental health OR mental illness,1940
3,2,mental health OR mental illness,1940
4,3,mental health OR mental illness,1940
6,4,mental health OR mental illness,1940
7,1,mental health OR mental illness,1941
15,2,mental health OR mental illness,1941
7,3,mental health OR mental illness,1941
7,4,mental health OR mental illness,1941
7,1,mental health OR mental illness,1942
2,2,mental health OR mental illness,1942
7,3,mental health OR mental illness,1942
6,4,mental health OR mental illness,1942
4,1,mental health OR mental illness,1943
4,2,mental health OR mental illness,1943
3,3,mental health OR mental illness,1943
16,4,mental health OR mental illness,1943
5,1,mental health OR mental illness,1944
10,2,mental health OR mental illness,1944
4,3,mental health OR mental illness,1944
14,4,mental health OR mental illness,1944
14,1,mental health OR mental illness,1945
8,2,mental health OR mental illness,1945
4,3,mental health OR mental illness,1945
12,4,mental health OR mental illness,1945
11,1,mental health OR mental illness,1946
13,2,mental health OR mental illness,1946
13,3,mental health OR mental illness,1946
21,4,mental health OR mental illness,1946
15,1,mental health OR mental illness,1947
32,2,mental health OR mental illness,1947
18,3,mental health OR mental illness,1947
30,4,mental health OR mental illness,1947
28,1,mental health OR mental illness,1948
39,2,mental health OR mental illness,1948
44,3,mental health OR mental illness,1948
49,4,mental health OR mental illness,1948
49,1,mental health OR mental illness,1949
50,2,mental health OR mental illness,1949
41,3,mental health OR mental illness,1949
61,4,mental health OR mental illness,1949
64,1,mental health OR mental illness,1950
61,2,mental health OR mental illness,1950
27,3,mental health OR mental illness,1950
41,4,mental health OR mental illness,1950
43,1,mental health OR mental illness,1951
55,2,mental health OR mental illness,1951
33,3,mental health OR mental illness,1951
47,4,mental health OR mental illness,1951
41,1,mental health OR mental illness,1952
65,2,mental health OR mental illness,1952
31,3,mental health OR mental illness,1952
48,4,mental health OR mental illness,1952
52,1,mental health OR mental illness,1953
54,2,mental health OR mental illness,1953
41,3,mental health OR mental illness,1953
49,4,mental health OR mental illness,1953
84,1,mental health OR mental illness,1954
49,2,mental health OR mental illness,1954
54,3,mental health OR mental illness,1954
65,4,mental health OR mental illness,1954
88,1,mental health OR mental illness,1955
85,2,mental health OR mental illness,1955
55,3,mental health OR mental illness,1955
70,4,mental health OR mental illness,1955
95,1,mental health OR mental illness,1956
98,2,mental health OR mental illness,1956
59,3,mental health OR mental illness,1956
74,4,mental health OR mental illness,1956
87,1,mental health OR mental illness,1957
93,2,mental health OR mental illness,1957
82,3,mental health OR mental illness,1957
88,4,mental health OR mental illness,1957
86,1,mental health OR mental illness,1958
69,2,mental health OR mental illness,1958
66,3,mental health OR mental illness,1958
75,4,mental health OR mental illness,1958
65,1,mental health OR mental illness,1959
74,2,mental health OR mental illness,1959
64,3,mental health OR mental illness,1959
71,4,mental health OR mental illness,1959
96,1,mental health OR mental illness,1960
68,2,mental health OR mental illness,1960
57,3,mental health OR mental illness,1960
81,4,mental health OR mental illness,1960
68,1,mental health OR mental illness,1961
71,2,mental health OR mental illness,1961
51,3,mental health OR mental illness,1961
94,4,mental health OR mental illness,1961
96,1,mental health OR mental illness,1962
98,2,mental health OR mental illness,1962
86,3,mental health OR mental illness,1962
86,4,mental health OR mental illness,1962
36,1,mental health OR mental illness,1963
145,2,mental health OR mental illness,1963
99,3,mental health OR mental illness,1963
138,4,mental health OR mental illness,1963
77,1,mental health OR mental illness,1964
82,2,mental health OR mental illness,1964
53,3,mental health OR mental illness,1964
86,4,mental health OR mental illness,1964
67,1,mental health OR mental illness,1965
63,2,mental health OR mental illness,1965
54,3,mental health OR mental illness,1965
69,4,mental health OR mental illness,1965
145,1,mental health OR mental illness,1966
167,2,mental health OR mental illness,1966
120,3,mental health OR mental illness,1966
125,4,mental health OR mental illness,1966
106,1,mental health OR mental illness,1967
91,2,mental health OR mental illness,1967
47,3,mental health OR mental illness,1967
97,4,mental health OR mental illness,1967
78,1,mental health OR mental illness,1968
73,2,mental health OR mental illness,1968
69,3,mental health OR mental illness,1968
85,4,mental health OR mental illness,1968
96,1,mental health OR mental illness,1969
83,2,mental health OR mental illness,1969
61,3,mental health OR mental illness,1969
85,4,mental health OR mental illness,1969
87,1,mental health OR mental illness,1970
113,2,mental health OR mental illness,1970
74,3,mental health OR mental illness,1970
77,4,mental health OR mental illness,1970
79,1,mental health OR mental illness,1971
83,2,mental health OR mental illness,1971
55,3,mental health OR mental illness,1971
76,4,mental health OR mental illness,1971
87,1,mental health OR mental illness,1972
96,2,mental health OR mental illness,1972
95,3,mental health OR mental illness,1972
114,4,mental health OR mental illness,1972
120,1,mental health OR mental illness,1973
98,2,mental health OR mental illness,1973
88,3,mental health OR mental illness,1973
109,4,mental health OR mental illness,1973
120,1,mental health OR mental illness,1974
104,2,mental health OR mental illness,1974
128,3,mental health OR mental illness,1974
132,4,mental health OR mental illness,1974
122,1,mental health OR mental illness,1975
111,2,mental health OR mental illness,1975
103,3,mental health OR mental illness,1975
110,4,mental health OR mental illness,1975
110,1,mental health OR mental illness,1976
88,2,mental health OR mental illness,1976
73,3,mental health OR mental illness,1976
103,4,mental health OR mental illness,1976
92,1,mental health OR mental illness,1977
129,2,mental health OR mental illness,1977
113,3,mental health OR mental illness,1977
120,4,mental health OR mental illness,1977
120,1,mental health OR mental illness,1978
133,2,mental health OR mental illness,1978
47,3,mental health OR mental illness,1978
73,4,mental health OR mental illness,1978
79,1,mental health OR mental illness,1979
89,2,mental health OR mental illness,1979
103,3,mental health OR mental illness,1979
98,4,mental health OR mental illness,1979
108,1,mental health OR mental illness,1980
159,2,mental health OR mental illness,1980
141,3,mental health OR mental illness,1980
184,4,mental health OR mental illness,1980
104,1,mental health OR mental illness,1981
90,2,mental health OR mental illness,1981
124,3,mental health OR mental illness,1981
113,4,mental health OR mental illness,1981
67,1,mental health OR mental illness,1982
136,2,mental health OR mental illness,1982
80,3,mental health OR mental illness,1982
106,4,mental health OR mental illness,1982
97,1,mental health OR mental illness,1983
93,2,mental health OR mental illness,1983
63,3,mental health OR mental illness,1983
87,4,mental health OR mental illness,1983
124,1,mental health OR mental illness,1984
87,2,mental health OR mental illness,1984
74,3,mental health OR mental illness,1984
93,4,mental health OR mental illness,1984
80,1,mental health OR mental illness,1985
90,2,mental health OR mental illness,1985
65,3,mental health OR mental illness,1985
109,4,mental health OR mental illness,1985
80,1,mental health OR mental illness,1986
85,2,mental health OR mental illness,1986
106,3,mental health OR mental illness,1986
92,4,mental health OR mental illness,1986
107,1,mental health OR mental illness,1987
98,2,mental health OR mental illness,1987
107,3,mental health OR mental illness,1987
127,4,mental health OR mental illness,1987
111,1,mental health OR mental illness,1988
89,2,mental health OR mental illness,1988
101,3,mental health OR mental illness,1988
108,4,mental health OR mental illness,1988
117,1,mental health OR mental illness,1989
78,2,mental health OR mental illness,1989
77,3,mental health OR mental illness,1989
95,4,mental health OR mental illness,1989
82,1,mental health OR mental illness,1990
96,2,mental health OR mental illness,1990
87,3,mental health OR mental illness,1990
85,4,mental health OR mental illness,1990
105,1,mental health OR mental illness,1991
66,2,mental health OR mental illness,1991
84,3,mental health OR mental illness,1991
105,4,mental health OR mental illness,1991
96,1,mental health OR mental illness,1992
95,2,mental health OR mental illness,1992
92,3,mental health OR mental illness,1992
99,4,mental health OR mental illness,1992
121,1,mental health OR mental illness,1993
117,2,mental health OR mental illness,1993
168,3,mental health OR mental illness,1993
132,4,mental health OR mental illness,1993
103,1,mental health OR mental illness,1994
136,2,mental health OR mental illness,1994
130,3,mental health OR mental illness,1994
121,4,mental health OR mental illness,1994
155,1,mental health OR mental illness,1995
112,2,mental health OR mental illness,1995
92,3,mental health OR mental illness,1995
111,4,mental health OR mental illness,1995
145,1,mental health OR mental illness,1996
142,2,mental health OR mental illness,1996
112,3,mental health OR mental illness,1996
124,4,mental health OR mental illness,1996
101,1,mental health OR mental illness,1997
127,2,mental health OR mental illness,1997
109,3,mental health OR mental illness,1997
139,4,mental health OR mental illness,1997
161,1,mental health OR mental illness,1998
119,2,mental health OR mental illness,1998
129,3,mental health OR mental illness,1998
135,4,mental health OR mental illness,1998
116,1,mental health OR mental illness,1999
193,2,mental health OR mental illness,1999
161,3,mental health OR mental illness,1999
212,4,mental health OR mental illness,1999
147,1,mental health OR mental illness,2000
190,2,mental health OR mental illness,2000
142,3,mental health OR mental illness,2000
130,4,mental health OR mental illness,2000
144,1,mental health OR mental illness,2001
126,2,mental health OR mental illness,2001
128,3,mental health OR mental illness,2001
189,4,mental health OR mental illness,2001
180,1,mental health OR mental illness,2002
178,2,mental health OR mental illness,2002
159,3,mental health OR mental illness,2002
153,4,mental health OR mental illness,2002
160,1,mental health OR mental illness,2003
129,2,mental health OR mental illness,2003
121,3,mental health OR mental illness,2003
141,4,mental health OR mental illness,2003
150,1,mental health OR mental illness,2004
128,2,mental health OR mental illness,2004
117,3,mental health OR mental illness,2004
155,4,mental health OR mental illness,2004
136,1,mental health OR mental illness,2005
133,2,mental health OR mental illness,2005
108,3,mental health OR mental illness,2005
140,4,mental health OR mental illness,2005
148,1,mental health OR mental illness,2006
177,2,mental health OR mental illness,2006
174,3,mental health OR mental illness,2006
204,4,mental health OR mental illness,2006
254,1,mental health OR mental illness,2007
243,2,mental health OR mental illness,2007
176,3,mental health OR mental illness,2007
182,4,mental health OR mental illness,2007
194,1,mental health OR mental illness,2008
179,2,mental health OR mental illness,2008
127,3,mental health OR mental illness,2008
164,4,mental health OR mental illness,2008
178,1,mental health OR mental illness,2009
196,2,mental health OR mental illness,2009
197,3,mental health OR mental illness,2009
257,4,mental health OR mental illness,2009
191,1,mental health OR mental illness,2010
185,2,mental health OR mental illness,2010
179,3,mental health OR mental illness,2010
192,4,mental health OR mental illness,2010
247,1,mental health OR mental illness,2011
173,2,mental health OR mental illness,2011
193,3,mental health OR mental illness,2011
230,4,mental health OR mental illness,2011
200,1,mental health OR mental illness,2012
220,2,mental health OR mental illness,2012
170,3,mental health OR mental illness,2012
247,4,mental health OR mental illness,2012
302,1,mental health OR mental illness,2013
247,2,mental health OR mental illness,2013
363,3,mental health OR mental illness,2013
197,4,mental health OR mental illness,2013
414,1,mental health OR mental illness,2014
579,2,mental health OR mental illness,2014
484,3,mental health OR mental illness,2014
483,4,mental health OR mental illness,2014
570,1,mental health OR mental illness,2015
584,2,mental health OR mental illness,2015
645,3,mental health OR mental illness,2015
616,4,mental health OR mental illness,2015
641,1,mental health OR mental illness,2016
610,2,mental health OR mental illness,2016
551,3,mental health OR mental illness,2016
503,4,mental health OR mental illness,2016
