hits,quarter,term,year
17,4,mental illness AND danger*,2012
23,1,mental illness AND danger*,2013
13,2,mental illness AND danger*,2013
20,3,mental illness AND danger*,2013
14,4,mental illness AND danger*,2013
19,1,mental illness AND danger*,2014
44,2,mental illness AND danger*,2014
28,3,mental illness AND danger*,2014
24,4,mental illness AND danger*,2014
31,1,mental illness AND danger*,2015
21,2,mental illness AND danger*,2015
40,3,mental illness AND danger*,2015
26,4,mental illness AND danger*,2015
35,1,mental illness AND danger*,2016
35,2,mental illness AND danger*,2016
32,3,mental illness AND danger*,2016
24,4,mental illness AND danger*,2016
