hits,quarter,term,year
58,4,mental health,1971
77,1,mental health,1972
79,2,mental health,1972
73,3,mental health,1972
98,4,mental health,1972
87,1,mental health,1973
87,2,mental health,1973
72,3,mental health,1973
99,4,mental health,1973
96,1,mental health,1974
81,2,mental health,1974
122,3,mental health,1974
124,4,mental health,1974
108,1,mental health,1975
94,2,mental health,1975
87,3,mental health,1975
94,4,mental health,1975
90,1,mental health,1976
80,2,mental health,1976
62,3,mental health,1976
86,4,mental health,1976
80,1,mental health,1977
108,2,mental health,1977
94,3,mental health,1977
101,4,mental health,1977
106,1,mental health,1978
114,2,mental health,1978
42,3,mental health,1978
64,4,mental health,1978
71,1,mental health,1979
79,2,mental health,1979
89,3,mental health,1979
86,4,mental health,1979
91,1,mental health,1980
136,2,mental health,1980
109,3,mental health,1980
160,4,mental health,1980
90,1,mental health,1981
76,2,mental health,1981
96,3,mental health,1981
106,4,mental health,1981
55,1,mental health,1982
91,2,mental health,1982
65,3,mental health,1982
94,4,mental health,1982
83,1,mental health,1983
76,2,mental health,1983
53,3,mental health,1983
79,4,mental health,1983
115,1,mental health,1984
76,2,mental health,1984
63,3,mental health,1984
81,4,mental health,1984
66,1,mental health,1985
68,2,mental health,1985
50,3,mental health,1985
93,4,mental health,1985
67,1,mental health,1986
60,2,mental health,1986
91,3,mental health,1986
71,4,mental health,1986
92,1,mental health,1987
74,2,mental health,1987
89,3,mental health,1987
95,4,mental health,1987
90,1,mental health,1988
67,2,mental health,1988
87,3,mental health,1988
71,4,mental health,1988
98,1,mental health,1989
63,2,mental health,1989
57,3,mental health,1989
79,4,mental health,1989
71,1,mental health,1990
83,2,mental health,1990
75,3,mental health,1990
70,4,mental health,1990
89,1,mental health,1991
59,2,mental health,1991
66,3,mental health,1991
82,4,mental health,1991
80,1,mental health,1992
79,2,mental health,1992
76,3,mental health,1992
75,4,mental health,1992
100,1,mental health,1993
105,2,mental health,1993
130,3,mental health,1993
112,4,mental health,1993
85,1,mental health,1994
100,2,mental health,1994
91,3,mental health,1994
93,4,mental health,1994
128,1,mental health,1995
98,2,mental health,1995
71,3,mental health,1995
81,4,mental health,1995
115,1,mental health,1996
108,2,mental health,1996
91,3,mental health,1996
86,4,mental health,1996
63,1,mental health,1997
80,2,mental health,1997
83,3,mental health,1997
109,4,mental health,1997
106,1,mental health,1998
90,2,mental health,1998
99,3,mental health,1998
91,4,mental health,1998
84,1,mental health,1999
134,2,mental health,1999
118,3,mental health,1999
151,4,mental health,1999
105,1,mental health,2000
132,2,mental health,2000
94,3,mental health,2000
96,4,mental health,2000
107,1,mental health,2001
96,2,mental health,2001
104,3,mental health,2001
153,4,mental health,2001
116,1,mental health,2002
129,2,mental health,2002
125,3,mental health,2002
123,4,mental health,2002
120,1,mental health,2003
92,2,mental health,2003
96,3,mental health,2003
107,4,mental health,2003
124,1,mental health,2004
106,2,mental health,2004
90,3,mental health,2004
131,4,mental health,2004
107,1,mental health,2005
99,2,mental health,2005
88,3,mental health,2005
107,4,mental health,2005
112,1,mental health,2006
137,2,mental health,2006
136,3,mental health,2006
149,4,mental health,2006
188,1,mental health,2007
177,2,mental health,2007
139,3,mental health,2007
138,4,mental health,2007
157,1,mental health,2008
143,2,mental health,2008
101,3,mental health,2008
138,4,mental health,2008
144,1,mental health,2009
156,2,mental health,2009
160,3,mental health,2009
200,4,mental health,2009
151,1,mental health,2010
141,2,mental health,2010
152,3,mental health,2010
135,4,mental health,2010
193,1,mental health,2011
135,2,mental health,2011
130,3,mental health,2011
159,4,mental health,2011
152,1,mental health,2012
162,2,mental health,2012
127,3,mental health,2012
185,4,mental health,2012
221,1,mental health,2013
193,2,mental health,2013
299,3,mental health,2013
153,4,mental health,2013
322,1,mental health,2014
441,2,mental health,2014
338,3,mental health,2014
361,4,mental health,2014
383,1,mental health,2015
394,2,mental health,2015
450,3,mental health,2015
461,4,mental health,2015
465,1,mental health,2016
467,2,mental health,2016
418,3,mental health,2016
384,4,mental health,2016
