hits,quarter,term,year
0,1,psilocybin AND depression,1935
0,2,psilocybin AND depression,1935
0,3,psilocybin AND depression,1935
0,4,psilocybin AND depression,1935
0,1,psilocybin AND depression,1936
0,2,psilocybin AND depression,1936
0,3,psilocybin AND depression,1936
0,4,psilocybin AND depression,1936
0,1,psilocybin AND depression,1937
0,2,psilocybin AND depression,1937
0,3,psilocybin AND depression,1937
0,4,psilocybin AND depression,1937
0,1,psilocybin AND depression,1938
0,2,psilocybin AND depression,1938
0,3,psilocybin AND depression,1938
0,4,psilocybin AND depression,1938
0,1,psilocybin AND depression,1939
0,2,psilocybin AND depression,1939
0,3,psilocybin AND depression,1939
0,4,psilocybin AND depression,1939
0,1,psilocybin AND depression,1940
0,2,psilocybin AND depression,1940
0,3,psilocybin AND depression,1940
0,4,psilocybin AND depression,1940
0,1,psilocybin AND depression,1941
0,2,psilocybin AND depression,1941
0,3,psilocybin AND depression,1941
0,4,psilocybin AND depression,1941
0,1,psilocybin AND depression,1942
0,2,psilocybin AND depression,1942
0,3,psilocybin AND depression,1942
0,4,psilocybin AND depression,1942
0,1,psilocybin AND depression,1943
0,2,psilocybin AND depression,1943
0,3,psilocybin AND depression,1943
0,4,psilocybin AND depression,1943
0,1,psilocybin AND depression,1944
0,2,psilocybin AND depression,1944
0,3,psilocybin AND depression,1944
0,4,psilocybin AND depression,1944
0,1,psilocybin AND depression,1945
0,2,psilocybin AND depression,1945
0,3,psilocybin AND depression,1945
0,4,psilocybin AND depression,1945
0,1,psilocybin AND depression,1946
0,2,psilocybin AND depression,1946
0,3,psilocybin AND depression,1946
0,4,psilocybin AND depression,1946
0,1,psilocybin AND depression,1947
0,2,psilocybin AND depression,1947
0,3,psilocybin AND depression,1947
0,4,psilocybin AND depression,1947
0,1,psilocybin AND depression,1948
0,2,psilocybin AND depression,1948
0,3,psilocybin AND depression,1948
0,4,psilocybin AND depression,1948
0,1,psilocybin AND depression,1949
0,2,psilocybin AND depression,1949
0,3,psilocybin AND depression,1949
0,4,psilocybin AND depression,1949
0,1,psilocybin AND depression,1950
0,2,psilocybin AND depression,1950
0,3,psilocybin AND depression,1950
0,4,psilocybin AND depression,1950
0,1,psilocybin AND depression,1951
0,2,psilocybin AND depression,1951
0,3,psilocybin AND depression,1951
0,4,psilocybin AND depression,1951
0,1,psilocybin AND depression,1952
0,2,psilocybin AND depression,1952
0,3,psilocybin AND depression,1952
0,4,psilocybin AND depression,1952
0,1,psilocybin AND depression,1953
0,2,psilocybin AND depression,1953
0,3,psilocybin AND depression,1953
0,4,psilocybin AND depression,1953
0,1,psilocybin AND depression,1954
0,2,psilocybin AND depression,1954
0,3,psilocybin AND depression,1954
0,4,psilocybin AND depression,1954
0,1,psilocybin AND depression,1955
0,2,psilocybin AND depression,1955
0,4,psilocybin AND depression,1955
0,1,psilocybin AND depression,1956
0,2,psilocybin AND depression,1956
0,3,psilocybin AND depression,1956
0,4,psilocybin AND depression,1956
0,1,psilocybin AND depression,1957
0,2,psilocybin AND depression,1957
0,3,psilocybin AND depression,1957
0,4,psilocybin AND depression,1957
0,1,psilocybin AND depression,1958
0,2,psilocybin AND depression,1958
0,3,psilocybin AND depression,1958
0,4,psilocybin AND depression,1958
0,1,psilocybin AND depression,1959
0,2,psilocybin AND depression,1959
0,3,psilocybin AND depression,1959
0,4,psilocybin AND depression,1959
0,1,psilocybin AND depression,1960
0,2,psilocybin AND depression,1960
0,3,psilocybin AND depression,1960
0,4,psilocybin AND depression,1960
0,1,psilocybin AND depression,1961
0,2,psilocybin AND depression,1961
0,3,psilocybin AND depression,1961
0,4,psilocybin AND depression,1961
0,1,psilocybin AND depression,1962
0,2,psilocybin AND depression,1962
0,3,psilocybin AND depression,1962
1,4,psilocybin AND depression,1962
0,1,psilocybin AND depression,1963
0,2,psilocybin AND depression,1963
0,3,psilocybin AND depression,1963
0,4,psilocybin AND depression,1963
1,1,psilocybin AND depression,1964
0,2,psilocybin AND depression,1964
0,3,psilocybin AND depression,1964
0,4,psilocybin AND depression,1964
0,1,psilocybin AND depression,1965
0,2,psilocybin AND depression,1965
0,3,psilocybin AND depression,1965
0,4,psilocybin AND depression,1965
0,1,psilocybin AND depression,1966
0,2,psilocybin AND depression,1966
0,3,psilocybin AND depression,1966
0,4,psilocybin AND depression,1966
0,1,psilocybin AND depression,1967
0,2,psilocybin AND depression,1967
0,3,psilocybin AND depression,1967
0,4,psilocybin AND depression,1967
2,1,psilocybin AND depression,1968
0,2,psilocybin AND depression,1968
0,3,psilocybin AND depression,1968
1,4,psilocybin AND depression,1968
0,1,psilocybin AND depression,1969
0,2,psilocybin AND depression,1969
0,3,psilocybin AND depression,1969
0,4,psilocybin AND depression,1969
0,1,psilocybin AND depression,1970
1,2,psilocybin AND depression,1970
0,3,psilocybin AND depression,1970
0,4,psilocybin AND depression,1970
0,1,psilocybin AND depression,1971
0,2,psilocybin AND depression,1971
0,3,psilocybin AND depression,1971
0,4,psilocybin AND depression,1971
0,1,psilocybin AND depression,1972
0,2,psilocybin AND depression,1972
0,3,psilocybin AND depression,1972
0,4,psilocybin AND depression,1972
0,1,psilocybin AND depression,1973
0,2,psilocybin AND depression,1973
0,3,psilocybin AND depression,1973
0,4,psilocybin AND depression,1973
0,1,psilocybin AND depression,1974
0,2,psilocybin AND depression,1974
0,3,psilocybin AND depression,1974
0,4,psilocybin AND depression,1974
0,1,psilocybin AND depression,1975
0,2,psilocybin AND depression,1975
0,3,psilocybin AND depression,1975
0,4,psilocybin AND depression,1975
0,1,psilocybin AND depression,1976
0,2,psilocybin AND depression,1976
0,3,psilocybin AND depression,1976
0,4,psilocybin AND depression,1976
0,1,psilocybin AND depression,1977
0,2,psilocybin AND depression,1977
0,3,psilocybin AND depression,1977
0,4,psilocybin AND depression,1977
0,1,psilocybin AND depression,1978
0,2,psilocybin AND depression,1978
0,3,psilocybin AND depression,1978
0,4,psilocybin AND depression,1978
0,1,psilocybin AND depression,1979
0,2,psilocybin AND depression,1979
0,3,psilocybin AND depression,1979
0,4,psilocybin AND depression,1979
0,1,psilocybin AND depression,1980
0,2,psilocybin AND depression,1980
0,3,psilocybin AND depression,1980
0,4,psilocybin AND depression,1980
0,1,psilocybin AND depression,1981
0,2,psilocybin AND depression,1981
0,3,psilocybin AND depression,1981
0,4,psilocybin AND depression,1981
0,1,psilocybin AND depression,1982
0,2,psilocybin AND depression,1982
0,3,psilocybin AND depression,1982
0,4,psilocybin AND depression,1982
2,1,psilocybin AND depression,1983
0,2,psilocybin AND depression,1983
0,3,psilocybin AND depression,1983
0,4,psilocybin AND depression,1983
0,1,psilocybin AND depression,1984
0,2,psilocybin AND depression,1984
0,3,psilocybin AND depression,1984
0,4,psilocybin AND depression,1984
0,1,psilocybin AND depression,1985
0,2,psilocybin AND depression,1985
0,3,psilocybin AND depression,1985
0,4,psilocybin AND depression,1985
0,1,psilocybin AND depression,1986
0,2,psilocybin AND depression,1986
0,3,psilocybin AND depression,1986
0,4,psilocybin AND depression,1986
0,1,psilocybin AND depression,1987
0,2,psilocybin AND depression,1987
0,3,psilocybin AND depression,1987
0,4,psilocybin AND depression,1987
0,1,psilocybin AND depression,1988
0,2,psilocybin AND depression,1988
0,3,psilocybin AND depression,1988
0,4,psilocybin AND depression,1988
0,1,psilocybin AND depression,1989
0,2,psilocybin AND depression,1989
0,3,psilocybin AND depression,1989
0,4,psilocybin AND depression,1989
0,1,psilocybin AND depression,1990
0,2,psilocybin AND depression,1990
0,3,psilocybin AND depression,1990
0,4,psilocybin AND depression,1990
0,1,psilocybin AND depression,1991
0,2,psilocybin AND depression,1991
0,3,psilocybin AND depression,1991
0,4,psilocybin AND depression,1991
0,1,psilocybin AND depression,1992
0,2,psilocybin AND depression,1992
0,3,psilocybin AND depression,1992
0,4,psilocybin AND depression,1992
0,1,psilocybin AND depression,1993
0,2,psilocybin AND depression,1993
1,3,psilocybin AND depression,1993
0,4,psilocybin AND depression,1993
0,1,psilocybin AND depression,1994
0,2,psilocybin AND depression,1994
1,3,psilocybin AND depression,1994
0,4,psilocybin AND depression,1994
0,1,psilocybin AND depression,1995
0,2,psilocybin AND depression,1995
0,3,psilocybin AND depression,1995
0,4,psilocybin AND depression,1995
0,1,psilocybin AND depression,1996
0,2,psilocybin AND depression,1996
0,3,psilocybin AND depression,1996
0,4,psilocybin AND depression,1996
0,1,psilocybin AND depression,1997
0,2,psilocybin AND depression,1997
0,3,psilocybin AND depression,1997
0,4,psilocybin AND depression,1997
0,1,psilocybin AND depression,1998
0,2,psilocybin AND depression,1998
0,3,psilocybin AND depression,1998
0,4,psilocybin AND depression,1998
0,1,psilocybin AND depression,1999
0,2,psilocybin AND depression,1999
0,3,psilocybin AND depression,1999
0,4,psilocybin AND depression,1999
0,1,psilocybin AND depression,2000
0,2,psilocybin AND depression,2000
0,3,psilocybin AND depression,2000
0,4,psilocybin AND depression,2000
2,1,psilocybin AND depression,2001
0,2,psilocybin AND depression,2001
0,3,psilocybin AND depression,2001
1,4,psilocybin AND depression,2001
0,1,psilocybin AND depression,2002
0,2,psilocybin AND depression,2002
0,3,psilocybin AND depression,2002
0,4,psilocybin AND depression,2002
1,1,psilocybin AND depression,2003
0,2,psilocybin AND depression,2003
0,3,psilocybin AND depression,2003
1,4,psilocybin AND depression,2003
0,1,psilocybin AND depression,2004
0,2,psilocybin AND depression,2004
0,3,psilocybin AND depression,2004
0,4,psilocybin AND depression,2004
2,1,psilocybin AND depression,2005
0,2,psilocybin AND depression,2005
0,3,psilocybin AND depression,2005
0,4,psilocybin AND depression,2005
0,1,psilocybin AND depression,2006
0,2,psilocybin AND depression,2006
0,3,psilocybin AND depression,2006
0,4,psilocybin AND depression,2006
0,1,psilocybin AND depression,2007
0,2,psilocybin AND depression,2007
0,3,psilocybin AND depression,2007
0,4,psilocybin AND depression,2007
0,1,psilocybin AND depression,2008
0,2,psilocybin AND depression,2008
0,3,psilocybin AND depression,2008
0,4,psilocybin AND depression,2008
0,1,psilocybin AND depression,2009
0,2,psilocybin AND depression,2009
0,3,psilocybin AND depression,2009
0,4,psilocybin AND depression,2009
0,1,psilocybin AND depression,2010
1,2,psilocybin AND depression,2010
0,3,psilocybin AND depression,2010
0,4,psilocybin AND depression,2010
0,1,psilocybin AND depression,2011
0,2,psilocybin AND depression,2011
0,3,psilocybin AND depression,2011
3,4,psilocybin AND depression,2011
0,1,psilocybin AND depression,2012
4,2,psilocybin AND depression,2012
0,3,psilocybin AND depression,2012
0,4,psilocybin AND depression,2012
0,1,psilocybin AND depression,2013
0,2,psilocybin AND depression,2013
0,3,psilocybin AND depression,2013
0,4,psilocybin AND depression,2013
0,1,psilocybin AND depression,2014
0,2,psilocybin AND depression,2014
0,3,psilocybin AND depression,2014
1,4,psilocybin AND depression,2014
0,1,psilocybin AND depression,2015
1,2,psilocybin AND depression,2015
1,3,psilocybin AND depression,2015
0,4,psilocybin AND depression,2015
0,1,psilocybin AND depression,2016
2,2,psilocybin AND depression,2016
0,3,psilocybin AND depression,2016
6,4,psilocybin AND depression,2016
