hits,quarter,term,year
75,2,World War I,2001
86,3,World War I,2001
114,4,World War I,2001
57,1,World War I,2002
83,2,World War I,2002
68,3,World War I,2002
76,4,World War I,2002
108,1,World War I,2003
81,2,World War I,2003
77,3,World War I,2003
83,4,World War I,2003
74,1,World War I,2004
70,2,World War I,2004
83,3,World War I,2004
64,4,World War I,2004
63,1,World War I,2005
76,2,World War I,2005
70,3,World War I,2005
77,4,World War I,2005
85,1,World War I,2006
110,2,World War I,2006
117,3,World War I,2006
142,4,World War I,2006
81,1,World War I,2007
124,2,World War I,2007
94,3,World War I,2007
103,4,World War I,2007
81,1,World War I,2008
78,2,World War I,2008
83,3,World War I,2008
133,4,World War I,2008
114,1,World War I,2009
120,2,World War I,2009
99,3,World War I,2009
158,4,World War I,2009
104,1,World War I,2010
104,2,World War I,2010
93,3,World War I,2010
98,4,World War I,2010
81,1,World War I,2011
110,2,World War I,2011
123,3,World War I,2011
170,4,World War I,2011
138,1,World War I,2012
108,2,World War I,2012
87,3,World War I,2012
92,4,World War I,2012
91,1,World War I,2013
89,2,World War I,2013
105,3,World War I,2013
112,4,World War I,2013
143,1,World War I,2014
207,2,World War I,2014
223,3,World War I,2014
192,4,World War I,2014
149,1,World War I,2015
195,2,World War I,2015
123,3,World War I,2015
121,4,World War I,2015
116,1,World War I,2016
156,2,World War I,2016
153,3,World War I,2016
108,4,World War I,2016
